Date,SPY,BTC-USD
2017-05-09,-0.0009184256286641614,0.018403898923351595
2017-05-10,0.0017944312045985677,0.01793702814316485
2017-05-11,-0.0020448181692381967,0.03380135427898459
2017-05-12,-0.0016725344838768948,-0.06962597013852297
2017-05-13,0.0,0.045724379957238714
2017-05-14,0.0,0.0022137248439940134
2017-05-15,0.005508424013898638,-0.03974203487147224
2017-05-16,-0.0009160511401528312,-0.002292105846447192
2017-05-17,-0.01790350289268606,0.05858053337167216
2017-05-18,0.004020652309700859,0.026591435579729535
2017-05-19,0.006482885612595728,0.05112090162962312
2017-05-20,0.0,0.0476561384037526
2017-05-21,0.0,-0.02110149480738968
2017-05-22,0.005064776693298679,0.06275487042773906
2017-05-23,0.002210409273153732,0.06545545339360417
2017-05-24,0.0023299655381771975,0.05174051688319059
2017-05-25,0.004768053991117586,-0.05841669584304932
2017-05-26,-0.00020672133950289071,-0.04551527081265308
2017-05-27,0.0,-0.07716098991381969
2017-05-28,0.0,0.05576617659363846
2017-05-29,0.0,0.045258586960507545
2017-05-30,-0.0008691168011453395,-0.03617577429230326
2017-05-31,-0.0002483957725492808,0.04973814374809657
2017-06-01,0.007920664538065416,0.05176378021810398
2017-06-02,0.0033229237019909135,0.0329535875114417
2017-06-03,0.0,0.010711766542318386
2017-06-04,0.0,-0.0014083655732494782
2017-06-05,-0.0007375057172329528,0.06735100598126734
2017-06-06,-0.003201990454808355,0.06358522530476088
2017-06-07,0.0018485780959694685,-0.046847390437499754
2017-06-08,0.0004924924084492339,0.026532117208718432
2017-06-09,-0.0015189624846754812,0.006462467476989901
2017-06-10,0.0,0.04294152679478317
2017-06-11,0.0,0.0035220027412663424
2017-06-12,-0.0002055355496927842,-0.10636361588756964
2017-06-13,0.004878088367241174,0.021348727352915563
2017-06-14,-0.001268639030906955,-0.08070016068395891
2017-06-15,-0.001926150553322695,-0.0168140987006463
2017-06-16,0.00021853762531564666,0.02166589360816841
2017-06-17,0.0,0.053088672857665754
2017-06-18,0.0,-0.041353444427734504
2017-06-19,0.008290588758769884,0.0160809000217493
2017-06-20,-0.006766890201839245,0.04978630510902381
2017-06-21,-0.00024708742599055327,-0.012083164993093668
2017-06-22,-0.0004526264237621438,0.006046838033450255
2017-06-23,0.001193347536238183,0.01449481602903642
2017-06-24,0.0,-0.05088858716688844
2017-06-25,0.0,-0.007429651761239913
2017-06-26,0.0006580141377190711,-0.04379667150922624
2017-06-27,-0.008089093788912571,0.029420318014430347
2017-06-28,0.008910734880159305,0.008714329466792743
2017-06-29,-0.008827620329718946,-0.013871636990232392
2017-06-30,0.0018626365728668115,-0.023299107639985044
2017-07-01,0.0,-0.01883529334869347
2017-07-02,0.0,0.029113422496172298
2017-07-03,0.0016940584202041525,0.022716585492221508
2017-07-04,0.0,0.014550011544242314
2017-07-05,0.0023096374235976095,0.00013455901540363518
2017-07-06,-0.009186542498250044,0.0025218342707584
2017-07-07,0.006464033751544611,-0.035071388234270806
2017-07-08,0.0,0.02070021881530923
2017-07-09,0.0,-0.02078755903474558
2017-07-10,0.0010734559213585735,-0.059670073291998124
2017-07-11,-0.0007430445742058839,-0.01476351029164194
2017-07-12,0.007486569422912846,0.02577926845049998
2017-07-13,0.0016790845599565045,-0.017213972837918482
2017-07-14,0.004653095946009203,-0.054273088825368215
2017-07-15,0.0,-0.11092125143308323
2017-07-16,0.0,-0.03515030423318027
2017-07-17,-0.00012225315992493076,0.1438615807515655
2017-07-18,0.0005293958938173278,0.039795972717640425
2017-07-19,0.005399230268389041,-0.019794585747284255
2017-07-20,0.0004453754243377066,0.21459581921064388
2017-07-21,-0.0008907377091615847,-0.05464632077387589
2017-07-22,0.0,0.0519880561168258
2017-07-23,0.0,-0.028779145918047342
2017-07-24,-0.0002427904577925364,0.008918580766257985
2017-07-25,0.002427648782452933,-0.06694254490338364
2017-07-26,4.046487598293e-05,-0.018422250208638885
2017-07-27,-0.0009298387828895338,0.0547430594223052
2017-07-28,-0.0011739702495142366,0.050087183657445335
2017-07-29,0.0,-0.029831732800538295
2017-07-30,0.0,0.01120801469662751
2017-07-31,-0.0005670748890073586,0.0419625652194951
2017-08-01,0.002226313835035019,-0.05617898537460666
2017-08-02,0.00048503332501919396,-0.002796165333308995
2017-08-03,-0.0019418284683423498,0.03411146270777818
2017-08-04,0.0018205042182276477,0.031985182588555545
2017-08-05,0.0,0.11625750003820046
2017-08-06,0.0,-0.01205237273640462
2017-08-07,0.0018575188002534708,0.05006445291700739
2017-08-08,-0.0024638679980261953,0.01206095642712161
2017-08-09,-4.028142349459994e-05,-0.022912944057223775
2017-08-10,-0.014215971922753517,0.011544298825368856
2017-08-11,0.0014759051411794564,0.07664270358758349
2017-08-12,0.0,0.062151276619637826
2017-08-13,0.0,0.04739533913409287
2017-08-14,0.00986420648682007,0.05999850660357008
2017-08-15,-0.00012183780154694947,-0.03366926614382545
2017-08-16,0.0017430916366890288,0.0455060905777128
2017-08-17,-0.01571362990242407,-0.010321242503651034
2017-08-18,-0.001564661892419767,-0.04029362277580252
2017-08-19,0.0,0.007919315940433566
2017-08-20,0.0,-0.025610788049179205
2017-08-21,0.0007826728093742513,-0.021243393592236003
2017-08-22,0.010402706476497275,0.024384535605044045
2017-08-23,-0.003591751413032262,0.012360737249258057
2017-08-24,-0.002333461343907547,0.04317329334896507
2017-08-25,0.002333461343907541,0.008481266861428458
2017-08-26,0.0,-0.0044017025017839126
2017-08-27,0.0,0.006978621159059976
2017-08-28,4.086687324698262e-05,-5.013417577619334e-05
2017-08-29,0.001144021598621253,0.04382912405601541
2017-08-30,0.00472641333071275,-0.0030008191758980583
2017-08-31,0.0059980040225713505,0.029799367864147074
2017-09-01,0.001413210967939462,0.03931965968186678
2017-09-02,0.0,-0.06617280669547498
2017-09-03,0.0,0.0009146616866667978
2017-09-04,0.0,-0.07865244791780196
2017-09-05,-0.007207959893412564,0.032563502729336564
2017-09-06,0.0034080575545727596,0.04917392208622048
2017-09-07,-0.00012158960223581936,0.0006001447663004128
2017-09-08,-0.001175328680701755,-0.08412374960926737
2017-09-09,0.0,-0.0006363103318393091
2017-09-10,0.0,-0.024703643884018568
2017-09-11,0.010609468864285657,0.009253833940325928
2017-09-12,0.003364982323136109,-0.007346793001922602
2017-09-13,0.0004795998381689137,-0.06197104848606778
2017-09-14,-0.0003198004984511037,-0.2075298468188717
2017-09-15,0.0013455486026931651,0.1423295036032813
2017-09-16,0.0,-0.003436802629408275
2017-09-17,0.0,-0.011698419937503098
2017-09-18,0.002124391345923657,0.12629601670346902
2017-09-19,0.0010006208511648745,-0.0351042298413958
2017-09-20,0.00035994805605046247,-0.004857681376487073
2017-09-21,-0.002683042892441411,-0.07298189967391884
2017-09-22,0.00020062201226990955,-9.366567553529894e-05
2017-09-23,0.0,0.043573584608263244
2017-09-24,0.0,-0.029314820772494088
2017-09-25,-0.0020468712548458597,0.06395472542058253
2017-09-26,0.0006024396272679461,-0.008625829531936302
2017-09-27,0.003887010957934364,0.07623090435074809
2017-09-28,0.0011990550681662434,-0.006194336903600101
2017-09-29,0.003508634931984751,-0.002796940229908634
2017-09-30,0.0,0.04132431925839092
2017-10-01,0.0,0.014877173197663997
2017-10-02,0.004329447077191683,0.0012662095917030135
2017-10-03,0.00213760400331398,-0.021048548498460898
2017-10-04,0.001186012181917408,-0.020621245145205476
2017-10-05,0.005907488003044526,0.023149656085278497
2017-10-06,-0.0011393790769766684,0.009748054894297626
2017-10-07,0.0,0.012748976770246745
2017-10-08,0.0,0.04063463202861561
2017-10-09,-0.0016523860533808402,0.03443773060751759
2017-10-10,0.002634724098778581,0.0020871274361351166
2017-10-11,0.0015697092774926058,0.009260592591038536
2017-10-12,-0.0014912537210110969,0.12093108463263826
2017-10-13,0.0012168037633081218,0.03611310687508494
2017-10-14,0.0,0.03216238155630449
2017-10-15,0.0,-0.026691482867168537
2017-10-16,0.0013325412455181356,0.008313063950489405
2017-10-17,0.0007049761900323969,-0.021195572848553824
2017-10-18,0.0009781780990747119,-0.002647296986752327
2017-10-19,0.0002734881877025733,0.020857095323062205
2017-10-20,0.005147477671487741,0.0517062173997819
2017-10-21,0.0,0.0033463152036217036
2017-10-22,0.0,-0.0038505258934469068
2017-10-23,-0.00389717314038882,-0.013083660993739222
2017-10-24,0.001755638055818432,-0.07049808413802779
2017-10-25,-0.004962585063727219,0.039758880928574096
2017-10-26,0.0012919300806961723,0.026431731700242787
2017-10-27,0.008142928686020482,-0.021211310291386017
2017-10-28,0.0,-0.004822288401198703
2017-10-29,0.0,0.06734084346998825
2017-10-30,-0.0037321176963823646,-0.003796746882877619
2017-10-31,0.0015568319516800144,0.05364759642581373
2017-11-01,0.0013212830506167828,0.04517490778615678
2017-11-02,0.00038818173474143374,0.04495834544204169
2017-11-03,0.0033331628346930185,0.018096170044845903
2017-11-04,0.0,0.023608699089706
2017-11-05,0.0,0.003713981650421861
2017-11-06,0.0015465994447670666,-0.053324601848219855
2017-11-07,-0.0006953656421864216,0.017169747457020566
2017-11-08,0.00169916012818409,0.043187833291546796
2017-11-09,-0.0036342640369996207,-0.04329978834888477
2017-11-10,-0.0003101040585051333,-0.07639967782768012
2017-11-11,0.0,-0.040163421356786085
2017-11-12,0.0,-0.0662480083528882
2017-11-13,0.0009294872700635936,0.0975099371105213
2017-11-14,-0.0023253400853194134,0.01155880655935634
2017-11-15,-0.005017495297221832,0.09752915968167002
2017-11-16,0.008464959529579926,0.07327191344658618
2017-11-17,-0.002942923913357237,-0.02088556075564038
2017-11-18,0.0,0.010472891923132355
2017-11-19,0.0,0.031132347250235382
2017-11-20,0.0017048287884456237,0.020219707267558867
2017-11-21,0.006521334779064945,-0.01590258224989855
2017-11-22,-0.000884995989807616,0.02233381227401497
2017-11-23,0.0,-0.02636729831656395
2017-11-24,0.002307255022518791,0.02638433629480957
2017-11-25,0.0,0.06305893658721441
2017-11-26,0.0,0.05957458008958222
2017-11-27,-0.000499361597023365,0.05095910220949361
2017-11-28,0.010093876501809998,0.024194809821774188
2017-11-29,-0.0006092100481530492,-0.017064228542038876
2017-11-30,0.008716816209759816,0.03429276074330862
2017-12-01,-0.0020774985557812536,0.06999820553385039
2017-12-02,0.0,0.008979571044842705
2017-12-03,0.0,0.022199572962955286
2017-12-04,-0.0012107381464329092,0.029070296029922785
2017-12-05,-0.003603114949992501,0.022016762442421917
2017-12-06,0.0001899720313695976,0.18172416088180857
2017-12-07,0.0031481045829499675,0.22511895434132784
2017-12-08,0.005438284808647465,-0.07722626494389065
2017-12-09,0.0,-0.08769744361032222
2017-12-10,0.0,0.01809828138568269
2017-12-11,0.0030084881514792082,0.09153033338474723
2017-12-12,0.0017632719905286988,0.027866079189228038
2017-12-13,-0.0001124274082058591,-0.05957373243077356
2017-12-14,-0.004094437207324887,0.009450503424906668
2017-12-15,0.008292815535133023,0.06672275050137494
2017-12-16,0.0,0.09632672719671541
2017-12-17,0.0,-0.01845892013095586
2017-12-18,0.006321231909344735,-0.0013907497993828459
2017-12-19,-0.003847596627316475,-0.07254290633921227
2017-12-20,-0.0005244361479799695,-0.06700506450657447
2017-12-21,0.0020577014718198834,-0.05069001039219793
2017-12-22,-0.0002616530748387363,-0.1332232172821606
2017-12-23,0.0,0.06082280889142556
2017-12-24,0.0,-0.05404986305608948
2017-12-25,0.0,0.007212278283202518
2017-12-26,-0.001196706029327299,0.1378513383721832
2017-12-27,0.00048614110227074287,-0.016363152489107035
2017-12-28,0.002055278317859065,-0.08097704981335378
2017-12-29,-0.0037772826664720363,0.003396832333957667
2017-12-30,0.0,-0.12359779448691187
2017-12-31,0.0,0.08890117328095244
2018-01-01,0.0,-0.0358999768524143
2018-01-02,0.007131753477989438,0.0925892597121414
2018-01-03,0.006304827631331612,0.014505086054969111
2018-01-04,0.004206121496054216,0.02585842824803167
2018-01-05,0.006641804832446788,0.11094452953729485
2018-01-06,0.0,0.005578376143830052
2018-01-07,0.0,-0.061740689989334026
2018-01-08,0.0018277426897763578,-0.08267549955484522
2018-01-09,0.002260008147473042,-0.03861992220665626
2018-01-10,-0.001530776128797569,0.025562164635524225
2018-01-11,0.00726933891069593,-0.11058116741362263
2018-01-12,0.0064982602259764845,0.04198319183702074
2018-01-13,0.0,0.02678987830152579
2018-01-14,0.0,-0.04182295922437423
2018-01-15,0.0,0.0034647868456980165
2018-01-16,-0.003424450654523713,-0.18458172530715175
2018-01-17,0.009486516653849558,-0.02662523913776235
2018-01-18,-0.0016821318500753403,0.025266707476315743
2018-01-19,0.004539187912725904,0.011480784055017625
2018-01-20,0.0,0.10552244967375776
2018-01-21,0.0,-0.10615162399161542
2018-01-22,0.008098253814394734,-0.05937426753876515
2018-01-23,0.002120120031283578,-0.005779885423653502
2018-01-24,-0.00038817478187599236,0.04418609725643604
2018-01-25,0.0004234061434626442,-0.008842259367552611
2018-01-26,0.011511381482064575,-0.007846394102556208
2018-01-27,0.0,0.02382021404816243
2018-01-28,0.0,0.02976063348641126
2018-01-29,-0.006651873565837903,-0.04245369798060674
2018-01-30,-0.010310397798520221,-0.11132515302966894
2018-01-31,0.0004971486231777445,0.011295200421318582
2018-02-01,-0.0011359509719329882,-0.10845799638872773
2018-02-02,-0.022010452810472043,-0.03775622775012468
2018-02-03,0.0,0.03823265293714762
2018-02-04,0.0,-0.10299083790500331
2018-02-05,-0.0427221684790355,-0.17398211533124852
2018-02-06,0.019510351565884633,0.10870919082663183
2018-02-07,-0.0054393965179601956,-0.017261906053983648
2018-02-08,-0.0382304079321148,0.08115416198669995
2018-02-09,0.014909800765003117,0.05546355066788704
2018-02-10,0.0,-0.013259122522587949
2018-02-11,0.0,-0.05874826338459948
2018-02-12,0.014577985641400197,0.09347499762512804
2018-02-13,0.002484334045463185,-0.03746663522015054
2018-02-14,0.01340562481312962,0.09916074093751738
2018-02-15,0.012679405808729557,0.06836184023155013
2018-02-16,0.00029284657589693006,0.006617573638271057
2018-02-17,0.0,0.08238283884948888
2018-02-18,0.0,-0.05179217303128765
2018-02-19,0.0,0.06187369895710683
2018-02-20,-0.006280911172352231,0.015767739342639062
2018-02-21,-0.004986248653180376,-0.06459170224791023
2018-02-22,0.0012950991544718926,-0.06626121098880938
2018-02-23,0.015813313540498062,0.02916567969339066
2018-02-24,0.0,-0.048535445290413405
2018-02-25,0.0,-0.01523197751850677
2018-02-26,0.011545960582405118,0.07011553986619887
2018-02-27,-0.012565355573763834,0.0340346060989737
2018-02-28,-0.010182027273748614,-0.03102947063646394
2018-03-01,-0.014647240742691943,0.05182687604474616
2018-03-02,0.005141515078293513,0.012288390831968733
2018-03-03,0.0,0.03573183173255637
2018-03-04,0.0,0.0019910549659772955
2018-03-05,0.011491862289446694,0.005258650235306609
2018-03-06,0.002531685993347876,-0.07101737882303372
2018-03-07,-0.00036658554850374584,-0.0785471416488412
2018-03-08,0.004827613756236237,-0.05895751127349285
2018-03-09,0.017252567530112763,-0.006134788034011313
2018-03-10,0.0,-0.05182014795719041
2018-03-11,0.0,0.0773108269362234
2018-03-12,-0.001255800929459183,-0.039774699535065794
2018-03-13,-0.0064839677744887355,-0.0011163614975213596
2018-03-14,-0.005144590329282585,-0.10603202002040293
2018-03-15,-0.0010903585862425068,0.0037476840392196608
2018-03-16,0.001083846527945672,0.00450614197866649
2018-03-17,0.0,-0.05186813420832641
2018-03-18,0.0,0.03802058543426426
2018-03-19,-0.01362265377140533,0.048302106725166924
2018-03-20,0.0016991773430410663,0.03224371887087316
2018-03-21,-0.001921237489496183,0.0017722101148143986
2018-03-22,-0.025314845164921777,-0.022745729727735496
2018-03-23,-0.021544858458674068,0.017168711059965366
2018-03-24,0.0,-0.02410683537135471
2018-03-25,0.0,-0.02008233931084544
2018-03-26,0.026991281698642802,-0.03428971504220468
2018-03-27,-0.017157947901116508,-0.04692919680936608
2018-03-28,-0.00295913565997985,0.01538459954530477
2018-03-29,0.012696846308329422,-0.10442950860100436
2018-03-30,0.0,-0.03915922419318774
2018-03-31,0.0,0.01197496528897845
2018-04-01,0.0,-0.018715563309412864
2018-04-02,-0.021821191861957894,0.03440450062348593
2018-04-03,0.012735387648015321,0.051223352843477454
2018-04-04,0.010642523186006923,-0.08422475580705478
2018-04-05,0.007860889341141647,-0.006201068910304803
2018-04-06,-0.022537847346549848,-0.026050420941338085
2018-04-07,0.0,0.040569778635102284
2018-04-08,0.0,0.0161371745154427
2018-04-09,0.004916446505419172,-0.03665561276645477
2018-04-10,0.01577498122677529,0.009412414998555812
2018-04-11,-0.005255830219450834,0.019352815614150316
2018-04-12,0.008193320905389746,0.12412693581038273
2018-04-13,-0.0029374906859387833,0.0008501580097129826
2018-04-14,0.0,0.01136885881377853
2018-04-15,0.0,0.04203655981360764
2018-04-16,0.008188182459220972,-0.03300812914143919
2018-04-17,0.010641634271432051,-0.01962125912828721
2018-04-18,0.0007399037433676244,0.03253592757494634
2018-04-19,-0.005562732461360156,0.015906496489625957
2018-04-20,-0.00851566254811657,0.06437648463049019
2018-04-21,0.0,0.005608362578138261
2018-04-22,0.0,-0.010523309510453865
2018-04-23,-0.0001498670986914665,0.014483697709083162
2018-04-24,-0.013558851189590765,0.08235319918742609
2018-04-25,0.002468349579755337,-0.09193210663750347
2018-04-26,0.010114431487282891,0.04808821013231678
2018-04-27,0.0009382616814304587,-0.0322395933068439
2018-04-28,0.0,0.03942918286213941
2018-04-29,0.0,0.007523614187495628
2018-04-30,-0.007720183674036942,-0.019136041014403197
2018-05-01,0.001775334836335762,-0.01324016669459219
2018-05-02,-0.006740143495565012,0.012739001376982891
2018-05-03,-0.0022062011056816974,0.05353715789106724
2018-05-04,0.012863418360293215,-0.004433170333562973
2018-05-05,0.0,0.016094355065083252
2018-05-06,0.0,-0.020843383079432266
2018-05-07,0.0033776230918326727,-0.02962092312799005
2018-05-08,0.0,-0.014853101418770562
2018-05-09,0.009619287351599693,0.009737078547251641
2018-05-10,0.009307317054808728,-0.03062326710905233
2018-05-11,0.003046665561515875,-0.0689361065966995
2018-05-12,0.0,0.007482389783710855
2018-05-13,0.0,0.025429769131291063
2018-05-14,0.0004761102287613613,-0.0008199646268759205
2018-05-15,-0.0069107472989071925,-0.023964474196194036
2018-05-16,0.0041963119702086585,-0.016772482047846687
2018-05-17,-0.0008452651477520959,-0.03335153970564195
2018-05-18,-0.0025026924893067457,0.019168176638719434
2018-05-19,0.0,-0.0004594502127542603
2018-05-20,0.0,0.031752487481541386
2018-05-21,0.007489993138326004,-0.011133876917273966
2018-05-22,-0.0027839283079872704,-0.045839471398213046
2018-05-23,0.002747500007389232,-0.06206765944472573
2018-05-24,-0.002050791006746528,0.0038982826938899168
2018-05-25,-0.0023854047495810247,-0.014229521588760126
2018-05-26,0.0,-0.016751549202161684
2018-05-27,0.0,0.0016762090503006405
2018-05-28,0.0,-0.032025159738966816
2018-05-29,-0.011567873588941001,0.046090611580090195
2018-05-30,0.013256569337879248,-0.008880942351451794
2018-05-31,-0.00614472243292961,0.011764678499798073
2018-06-01,0.009769963573727038,0.006289122618005123
2018-06-02,0.0,0.01343460036267325
2018-06-03,0.0,0.009997649447416887
2018-06-04,0.004740063096989571,-0.02701622323891649
2018-06-05,0.0007274184008095104,0.015749961130953748
2018-06-06,0.008325673865071244,0.002645286611436144
2018-06-07,-0.00010819626317499519,0.0031646133192780724
2018-06-08,0.002952069297044722,-0.006968564365645907
2018-06-09,0.0,-0.012263867528105044
2018-06-10,0.0,-0.1042933363808614
2018-06-11,0.001329325385128744,0.017659179795872778
2018-06-12,0.00129130448548163,-0.04813047339938324
2018-06-13,-0.0031960694339287564,-0.035954273506747965
2018-06-14,0.002514591154559219,0.049982602628063255
2018-06-15,-0.001276334193336392,-0.033321874056011454
2018-06-16,0.0,0.014389722742134216
2018-06-17,0.0,-0.007799634776661505
2018-06-18,-0.0020592372567644576,0.035601191439461784
2018-06-19,-0.003839971745739433,0.00520115825376602
2018-06-20,0.001704455806725544,0.0009758784644155417
2018-06-21,-0.006288378369447229,-0.006931549314601128
2018-06-22,0.0018212845186388806,-0.10092513460307667
2018-06-23,0.0,0.012867880610642049
2018-06-24,0.0,0.0017429078270061015
2018-06-25,-0.013706238808339937,0.012228084684466036
2018-06-26,0.0022115799602351626,-0.025199768617492124
2018-06-27,-0.008318623227132229,0.010360226200307545
2018-06-28,0.005701090562728561,-0.04207551892667362
2018-06-29,0.0014385438404411082,0.051961304162501123
2018-06-30,0.0,0.029426269046298203
2018-07-01,0.0,-0.002842915424254111
2018-07-02,0.0021354900476325284,0.03513597605397694
2018-07-03,-0.003537437764217443,-0.012871725512867362
2018-07-04,0.0,0.010354208139776208
2018-07-05,0.00812516374164975,0.0062841192296037365
2018-07-06,0.008422732623473506,0.005162002311365564
2018-07-07,0.0,0.027115385407600508
2018-07-08,0.0,-0.012185823192757565
2018-07-09,0.00896363423605137,-0.004754487007430659
2018-07-10,0.00359209004965229,-0.06302716705344925
2018-07-11,-0.007341090817407881,0.010178711879892067
2018-07-12,0.009024969530141083,-0.026285767240593776
2018-07-13,0.0007870497609911307,0.001482289507841217
2018-07-14,0.0,0.006084371585678029
2018-07-15,0.0,0.013219819655417867
2018-07-16,-0.0008943698935616829,0.05834774166521402
2018-07-17,0.0040371813069868066,0.08243286458020968
2018-07-18,0.0021012884906950304,0.006771106197490973
2018-07-19,-0.003778557237786001,0.012951038487558252
2018-07-20,-0.001143476757154411,-0.015212500162381477
2018-07-21,0.0,0.00882132629206077
2018-07-22,0.0,-0.00010780651465853488
2018-07-23,0.0018573871872965117,0.03868656433444906
2018-07-24,0.005019449905918517,0.0884546416030793
2018-07-25,0.008486455725763682,-0.029254690417220935
2018-07-26,-0.0023617227926292154,-0.028491418656974198
