Date,P_A,P_B,P_C
2017-04-27,0.007591722952644023,,0.014522860663855545
2017-04-28,0.0047609240586636604,,-0.0015653615362575292
2017-04-29,0.0,,0.0020127074654115065
2017-04-30,0.0,,0.009776754758496958
2017-05-01,0.017367564337085528,,0.02787972732265915
2017-05-02,-0.03085190491048715,,0.011050287760733853
2017-05-03,-9.40647651602785e-05,,0.012057230678674253
2017-05-04,-0.0076127304654428005,,0.016302774352977594
2017-05-05,0.005477171425943173,,0.007712763065464308
2017-05-06,0.0,,0.007450117145888881
2017-05-07,0.0,,0.005640071031442739
2017-05-08,0.0019808973590527404,,0.038079004699322405
2017-05-09,0.008271826967446763,,0.008742736647343716
2017-05-10,0.024735517100713374,,0.009865729673881708
2017-05-11,0.0032707679486633978,,0.015878268054873197
2017-05-12,0.008730812895045199,,-0.03564925231119993
2017-05-13,0.0,,0.022862189978619357
2017-05-14,0.0,,0.0011068624219970067
2017-05-15,0.0029706074506398094,,-0.0171168054287868
2017-05-16,0.01679849375875715,,-0.0016040784933000116
2017-05-17,-0.04253597995785087,,0.020338515239493052
2017-05-18,0.016139732809942554,,0.015306043944715197
2017-05-19,0.007440687837148246,,0.028801893621109423
2017-05-20,0.0,,0.0238280692018763
2017-05-21,0.0,,-0.01055074740369484
2017-05-22,0.005449143309154555,,0.033909823560518866
2017-05-23,-0.0035799303470812277,,0.03383293133337895
2017-05-24,0.004858759435450134,,0.027035241210683895
2017-05-25,0.011299938181128264,,-0.02682432092596587
2017-05-26,0.0051357476445850845,,-0.022860996076077986
2017-05-27,0.0,,-0.03858049495690984
2017-05-28,0.0,,0.02788308829681923
2017-05-29,0.0,,0.022629293480253772
2017-05-30,0.007616041688906354,,-0.0185224455467243
2017-05-31,-0.0013348171676398426,,0.024744873987773645
2017-06-01,0.0006964832572714061,,0.029842222378084697
2017-06-02,0.007379200353454116,,0.018138255606716308
2017-06-03,0.0,,0.005355883271159193
2017-06-04,0.0,,-0.0007041827866247391
2017-06-05,0.009632320539176039,,0.03330675013201719
2017-06-06,0.005443086578442442,,0.030191617424976263
2017-06-07,0.006887680964375424,,-0.022499406170765145
2017-06-08,0.01561515091718419,,0.013512304808583833
2017-06-09,-0.03808255577420995,,0.0024717524961572097
2017-06-10,0.0,,0.021470763397391585
2017-06-11,0.0,,0.0017610013706331712
2017-06-12,-0.010539128965155891,,-0.05328457571863121
2017-06-13,0.011477149612326218,,0.013113407860078368
2017-06-14,-0.003923670184216221,,-0.040984399857432935
2017-06-15,-0.0072311423885167815,,-0.009370124626984498
2017-06-16,-0.000315605739145712,,0.010942215616742029
2017-06-17,0.0,,0.026544336428832877
2017-06-18,0.0,,-0.020676722213867252
2017-06-19,0.017495264743999334,,0.01218574439025959
2017-06-20,0.0003910296664283063,,0.02150970745359228
2017-06-21,0.01796052439649202,,-0.006165126209542111
2017-06-22,0.003117935276245945,,0.002797105804844056
2017-06-23,0.0026959839700635966,,0.007844081782637301
2017-06-24,0.0,,-0.02544429358344422
2017-06-25,0.0,,-0.0037148258806199565
2017-06-26,-0.008888786304309653,,-0.021569328685753585
2017-06-27,-0.028537888556731165,,0.010665612112758887
2017-06-28,0.014261423797433948,,0.008812532173476023
2017-06-29,-0.02400651905700891,,-0.011349628659975668
2017-06-30,-0.003225594407166062,,-0.010718235533559117
2017-07-01,0.0,,-0.009417646674346735
2017-07-02,0.0,,0.014556711248086149
2017-07-03,-0.01733659523291014,,0.01220532195621283
2017-07-04,0.0,,0.007275005772121157
2017-07-05,0.011459031724914765,,0.0012220982195006223
2017-07-06,-0.012707856672547754,,-0.0033323541137458223
2017-07-07,0.016769387322646673,,-0.014303677241363097
2017-07-08,0.0,,0.010350109407654615
2017-07-09,0.0,,-0.01039377951737279
2017-07-10,0.016575639342301784,,-0.029298308685319775
2017-07-11,0.007496806768960904,,-0.007753277432923912
2017-07-12,0.018896293942260313,,0.01663291893670641
2017-07-13,-0.006773383563005967,,-0.007767444138980989
2017-07-14,0.013330971339798454,,-0.024809996439679505
2017-07-15,0.0,,-0.05546062571654162
2017-07-16,0.0,,-0.017575152116590134
2017-07-17,-0.0023873283875797237,,0.07186966379582028
2017-07-18,0.018522469327783092,,0.020162684305728876
2017-07-19,0.0030869005916290336,,-0.007197677739447607
2017-07-20,-0.00013126915078503915,,0.1075205973174908
2017-07-21,0.0020704510187756816,,-0.02776852924151874
2017-07-22,0.0,,0.0259940280584129
2017-07-23,0.0,,-0.014389572959023671
2017-07-24,0.007178787512168871,,0.004337895154232724
2017-07-25,-0.00419824027175907,,-0.032257448060465356
2017-07-26,0.0091057545429877,,-0.009190892666327978
2017-07-27,-0.017456817776380196,,0.026906610319707834
2017-07-28,0.0004757640410655639,,0.024456606703965548
2017-07-29,0.0,,-0.014915866400269148
2017-07-30,0.0,,0.005604007348313755
2017-07-31,-0.01527571241143826,,0.02069774516524387
2017-08-01,0.0033843911901014845,,-0.02697633576978582
2017-08-02,0.00215348751207205,,-0.0011555660041449006
2017-08-03,0.002076001038987252,,0.016084817119717914
2017-08-04,0.004786047774431026,,0.016902843403391595
2017-08-05,0.0,,0.05812875001910023
2017-08-06,0.0,,-0.00602618636820231
2017-08-07,0.008613416093753842,,0.02596098585863043
2017-08-08,-0.0027638735546548455,,0.004798544214547708
2017-08-09,-0.0031987143413196076,,-0.011476612740359188
2017-08-10,-0.028301412683709903,,-0.0013358365486923303
2017-08-11,0.0033228371593205,,0.03905930436438147
2017-08-12,0.0,,0.031075638309818913
2017-08-13,0.0,,0.023697669567046435
2017-08-14,0.021965708895295675,,0.03493135654519508
2017-08-15,0.0010033791085203871,,-0.016895551972686197
2017-08-16,-0.004365093315726767,,0.023624591107200915
2017-08-17,-0.021012784204387746,,-0.013017436203037552
2017-08-18,-0.0015987806691510746,,-0.020929142334111143
2017-08-19,0.0,,0.003959657970216783
2017-08-20,0.0,,-0.012805394024589602
2017-08-21,-0.00819153878802595,,-0.010230360391430876
2017-08-22,0.014095372119249097,,0.01739362104077066
2017-08-23,0.0056698626097430056,,0.004384492918112898
2017-08-24,-0.0024673394151813904,,0.020419916002528758
2017-08-25,-0.006722051996105866,,0.0054073641026679995
2017-08-26,0.0,,-0.0022008512508919563
2017-08-27,0.0,,0.003489310579529988
2017-08-28,0.0011676489925734398,,-4.63365126460536e-06
2017-08-29,0.0040132788078597855,,0.02248657282731833
2017-08-30,0.015394869176298199,,0.0008627970774073459
2017-08-31,0.011057783510571784,,0.01789868594335921
2017-09-01,-0.0001314912063910526,,0.02036643532490312
2017-09-02,0.0,,-0.03308640334773749
2017-09-03,0.0,,0.0004573308433333989
2017-09-04,0.0,,-0.03932622395890098
2017-09-05,-0.015366156811561432,,0.012677771417962
2017-09-06,0.0022541582648213493,,0.02629098982039662
2017-09-07,0.0036791929282028028,,0.00023927758203229674
2017-09-08,-0.015549461209911731,,-0.04264953914498456
2017-09-09,0.0,,-0.00031815516591965457
2017-09-10,0.0,,-0.012351821942009284
2017-09-11,0.021948161050446537,,0.009931651402305793
2017-09-12,0.0006039574394743997,,-0.0019909053393932464
2017-09-13,0.0022674196607942263,,-0.030745724323949432
2017-09-14,-0.0013069528043852655,,-0.1039248236586614
2017-09-15,0.011076783068734315,,0.07183752610298724
2017-09-16,0.0,,-0.0017184013147041376
2017-09-17,0.0,,-0.005849209968751549
2017-09-18,0.007340316221837416,,0.06421020402469634
2017-09-19,0.00045335236992695004,,-0.017051804495115463
2017-09-20,0.0017052962746368875,,-0.0022488666602183053
2017-09-21,-0.009577222932748736,,-0.037832471283180125
2017-09-22,-0.009233385788368765,,5.3478168367305305e-05
2017-09-23,0.0,,0.021786792304131622
2017-09-24,0.0,,-0.014657410386247044
2017-09-25,-0.026987634859871136,,0.030953927082868336
2017-09-26,0.0016032428980370119,,-0.004011694952334178
2017-09-27,0.012745383745110913,,0.040058957654341226
2017-09-28,0.0003794674682959777,,-0.0024976409177169287
2017-09-29,0.0068736705519535386,,0.0003558473510380585
2017-09-30,0.0,,0.02066215962919546
2017-10-01,0.0,,0.007438586598831998
2017-10-02,-0.004136712730265371,,0.0027978283344473483
2017-10-03,0.00956306814181925,,-0.00945547224757346
2017-10-04,0.004081227196938043,,-0.009717616481644034
2017-10-05,0.014321969071040993,,0.014528572044161511
2017-10-06,0.004315388756535576,,0.0043043379086604786
2017-10-07,0.0,,0.006374488385123373
2017-10-08,0.0,,0.020317316014307803
2017-10-09,0.0010951586040475977,,0.016392672277068376
2017-10-10,0.0068191335902407935,,0.0023609257674568488
2017-10-11,0.006313386058984315,,0.005415150934265571
2017-10-12,0.0020490350937951963,,0.05971991545581358
2017-10-13,0.005672059066127772,,0.01866495531919653
2017-10-14,0.0,,0.016081190778152246
2017-10-15,0.0,,-0.013345741433584269
2017-10-16,0.004288574737042121,,0.00482280259800377
2017-10-17,0.0007675530820968999,,-0.010245298329260714
2017-10-18,-0.0035109842938934217,,-0.0008345594438388075
2017-10-19,-0.007983010635467653,,0.01056529175538239
2017-10-20,-0.0028984785689869503,,0.02842684753563482
2017-10-21,0.0,,0.0016731576018108518
2017-10-22,0.0,,-0.0019252629467234534
2017-10-23,-0.004543586334703973,,-0.008490417067064021
2017-10-24,0.007849182766975198,,-0.034371223041104675
2017-10-25,-0.023852880665864242,,0.01739814793242344
2017-10-26,-5.2775509794425216e-05,,0.01386183089046948
2017-10-27,0.034137869133906054,,-0.006534190802682767
2017-10-28,0.0,,-0.0024111442005993514
2017-10-29,0.0,,0.03367042173499413
2017-10-30,-0.0037808085236727975,,-0.0037644322896299917
2017-10-31,-0.0018923117016636168,,0.027602214188746872
2017-11-01,0.0016588394313792726,,0.02324809541838678
2017-11-02,-0.0050980386717729646,,0.022673263588391564
2017-11-03,0.023282824474751468,,0.010714666439769462
2017-11-04,0.0,,0.011804349544853
2017-11-05,0.0,,0.0018569908252109306
2017-11-06,0.009805537213854217,,-0.025889001201726394
2017-11-07,0.004846690824191588,,0.008237190907417072
2017-11-08,-0.00014852843321894426,,0.022443496709865444
2017-11-09,-0.01239562959797481,,-0.023467026192942195
2017-11-10,0.0036263265291888733,-0.07309501742572616,-0.03835489094309263
2017-11-11,0.0,0.005053333353002055,-0.020081710678393042
2017-11-12,0.0,-0.04400321595224553,-0.0331240041764441
2017-11-13,0.005266175836182653,0.06285720910433233,0.04921971219029245
2017-11-14,-0.0026215119076765142,0.037753470541893264,0.0046167332370184635
2017-11-15,-0.0076120936326665185,0.04239475639030184,0.046255832192224094
2017-11-16,0.009742438653917124,0.03297335873215211,0.040868436488083054
2017-11-17,-0.00213950540729826,-0.008226643359464582,-0.011914242334498809
2017-11-18,0.0,0.027619378008728792,0.0052364459615661775
2017-11-19,0.0,0.025216054702781703,0.015566173625117691
2017-11-20,-0.0015302042439154122,0.027229471857473375,0.010962268028002245
2017-11-21,0.013398724183190195,-0.016655595774053025,-0.0046906237354168035
2017-11-22,0.0012203655842220294,0.038501051106764626,0.010724408142103676
2017-11-23,0.0,0.024154514053310754,-0.013183649158281975
2017-11-24,0.007035988450600146,0.08647492873731995,0.01434579565866418
2017-11-25,0.0,0.022354615741316596,0.031529468293607206
2017-11-26,0.0,0.035177650827723284,0.02978729004479111
2017-11-27,0.0017343934715560005,0.03496304091023228,0.025229870306235122
2017-11-28,-0.0021676540579817867,0.004278784486819275,0.017144343161792093
2017-11-29,-0.03499007464350881,-0.058972156179915136,-0.008836719295095963
2017-11-30,0.007314692498495685,0.03954913744640838,0.02150478847653422
2017-12-01,-0.009299689302285499,0.05626417956832035,0.03396035348903457
2017-12-02,0.0,0.0011660744304826088,0.004489785522421352
2017-12-03,0.0,0.013686671107407181,0.011099786481477643
2017-12-04,-0.026291878646829542,0.019183416751110606,0.013929778941744938
2017-12-05,0.0019276004480741806,0.003591946075412131,0.009206823746214707
2017-12-06,0.010993041367142834,0.05194324046625595,0.09095706645658908
2017-12-07,0.005422120434036134,0.11930350034804758,0.11413352946213891
2017-12-08,0.0022871381753944283,-0.01432481146275744,-0.03589399006762159
2017-12-09,0.0,-0.025051039865782047,-0.04384872180516111
2017-12-10,0.0,-0.025689702577842775,0.009049140692841346
2017-12-11,0.012381146121208953,0.12264138523492364,0.04726941076811322
2017-12-12,-0.003667150825078599,0.1313033451234168,0.014814675589878368
2017-12-13,0.0012253270137670118,0.008140090373646151,-0.029843079919489708
2017-12-14,0.0012968510324416857,-0.0002448551747470905,0.0026780331087908906
2017-12-15,0.012587272312641885,0.025125097119314262,0.037507783018253985
2017-12-16,0.0,0.05668196811889399,0.048163363598357704
2017-12-17,0.0,0.007553827486975442,-0.00922946006547793
2017-12-18,0.012904001108628396,0.0486441467742559,0.0024652410549809447
2017-12-19,-0.009855531838424445,-0.016423880905104403,-0.03819525148326437
2017-12-20,-0.0016851217412081423,-0.038203312500995436,-0.033764750327277215
2017-12-21,-0.0012958423814960535,-0.024139632562602778,-0.024316154460189022
2017-12-22,-0.005188357793539583,-0.1646589024793724,-0.06674243517849968
2017-12-23,0.0,0.062358531193249744,0.03041140444571278
2017-12-24,0.0,-0.04488207388577516,-0.02702493152804474
2017-12-25,0.0,0.05274624246321709,0.003606139141601259
2017-12-26,-0.006889254547826409,0.07412294282138855,0.06832731617142794
2017-12-27,-0.00047029922586698595,-0.015336104579297356,-0.007938505693418146
2017-12-28,0.005043779016254225,-0.057704421435641806,-0.03946088574774736
2017-12-29,-0.010593704440182126,0.012814400024836034,-0.0001902251662571847
2017-12-30,0.0,-0.08650731727716987,-0.061798897243455934
2017-12-31,0.0,0.07123868875640868,0.04445058664047622
2018-01-01,0.0,-0.00754795846653066,-0.01794998842620715
2018-01-02,0.02747975333608068,0.11386695973000849,0.04986050659506542
2018-01-03,0.0186786114892177,0.049654251167456386,0.010404956843150362
2018-01-04,0.006918989759997117,0.022294394960767516,0.015032274872042943
2018-01-05,0.008869956430014068,0.06396211664193316,0.05879316718487082
2018-01-06,0.0,0.02434792733269089,0.002789188071915026
2018-01-07,0.0,0.019969586997163422,-0.030870344994667013
2018-01-08,0.015356941045761286,-0.043353660098618255,-0.040423878432534435
2018-01-09,-0.0074364208321689605,0.04253071270160081,-0.01817995702959161
2018-01-10,0.003195451297810343,-0.00440668470572887,0.012015694253363329
2018-01-11,0.007828523538366066,-0.09716504386780982,-0.05165591425146335
2018-01-12,0.001774526839867871,0.06973839366489344,0.024240726031498613
2018-01-13,0.0,0.059584175193139646,0.013394939150762895
2018-01-14,0.0,-0.03164225157708124,-0.020911479612187114
2018-01-15,0.0,-0.026428000715088284,0.0017323934228490082
2018-01-16,0.0008685513331914321,-0.1942065048292239,-0.09400308798083773
2018-01-17,0.007389087580540574,-0.032387024818113265,-0.008569361241956395
2018-01-18,0.0036874266088421288,0.02337734511711167,0.011792287813120202
2018-01-19,0.006091250062795146,0.007099154286880764,0.008009985983871764
2018-01-20,0.0,0.10569887304944497,0.05276122483687888
2018-01-21,0.0,-0.10099590425957677,-0.05307581199580771
2018-01-22,0.014023011035130876,-0.05225480118152104,-0.02563800686218521
2018-01-23,0.019964159209741778,-0.011450644370830177,-0.0018298826961849622
2018-01-24,-0.005270434789885873,0.057585061337107724,0.021898961237280024
2018-01-25,-0.0005662827942124422,-0.005721483603900323,-0.004209426612044984
2018-01-26,0.017750945385833605,-0.004330541390655419,0.0018324936897541836
2018-01-27,0.0,0.03591755909484787,0.011910107024081216
2018-01-28,0.0,0.07399512508123805,0.01488031674320563
2018-01-29,0.004613567556248179,-0.04744386154113413,-0.02455278577322232
2018-01-30,-0.009342566996625756,-0.10506170561834358,-0.06081777541409458
2018-01-31,0.012881129577876252,0.027199849714250175,0.005896174522248164
2018-02-01,-0.013011640706377642,-0.09207361337798495,-0.05479697368033036
2018-02-02,-0.022131943515573987,-0.08092967713729089,-0.029883340280298362
2018-02-03,0.0,0.044781023257309566,0.01911632646857381
2018-02-04,0.0,-0.12352550047206479,-0.051495418952501655
2018-02-05,-0.05081788891140724,-0.1764420269383926,-0.108352141905142
2018-02-06,0.030796519801070586,0.11826868742248114,0.06410977119625823
2018-02-07,-0.006619895894857239,-0.03189295253184596,-0.011350651285971921
2018-02-08,-0.049509732352824506,0.07916373457317935,0.02146187702729257
2018-02-09,0.018399768301650663,0.06657074992986563,0.03518667571644508
2018-02-10,0.0,-0.020074321030571395,-0.006629561261293974
2018-02-11,0.0,-0.056696126761042784,-0.02937413169229974
2018-02-12,0.018475302423535785,0.07885502363545321,0.05402649163326412
2018-02-13,0.007408682293224391,-0.032415299592462934,-0.017491150587343678
2018-02-14,0.022378068656514625,0.09387783121702001,0.0562831828753235
2018-02-15,0.016847171666920464,0.04139135002778387,0.04052062302013985
2018-02-16,-0.008044278009557421,0.007154256810835594,0.003455210107083994
2018-02-17,0.0,0.056781786504434675,0.04119141942474444
2018-02-18,0.0,-0.052347468573331266,-0.025896086515643825
2018-02-19,0.0,0.04161512185369255,0.030936849478553415
2018-02-20,0.00402728616951153,-0.01848863593108179,0.004743414085143416
2018-02-21,-0.004903139048334447,-0.058313793559841176,-0.0347889754505453
2018-02-22,0.003670305827893383,-0.055461524293766495,-0.03248305591716875
2018-02-23,0.01895043813515208,0.04520840054926133,0.02248949661694436
2018-02-24,0.0,-0.03815607674039022,-0.024267722645206703
2018-02-25,0.0,-0.005067523521263142,-0.007615988759253385
2018-02-26,0.02020451374600126,0.04935467038018234,0.04083075022430199
2018-02-27,-0.008943766865701152,0.02213872259488245,0.010734625262604932
2018-02-28,-0.012681404238932664,-0.028821848515689252,-0.02060574895510628
2018-03-01,-0.01823084100085679,0.03575574237289289,0.01858981765102711
2018-03-02,0.008537848939510742,-0.0027319856817862587,0.008714952955131123
2018-03-03,0.0,0.018082911969950072,0.017865915866278184
2018-03-04,0.0,0.006479071469764281,0.0009955274829886477
2018-03-05,0.008947357531468055,-0.00492385533294676,0.008375256262376653
2018-03-06,0.0008331118675365023,-0.05749970075856859,-0.03424284641484292
2018-03-07,0.007975868411399986,-0.08014274342773173,-0.039456863598672474
2018-03-08,-0.0031901491386521407,-0.06258683458459038,-0.027064948758628308
2018-03-09,0.015189510030345379,0.013899565870994468,0.005558889748050725
2018-03-10,0.0,-0.055602242072759905,-0.025910073978595204
2018-03-11,0.0,0.06450730987136241,0.0386554134681117
2018-03-12,0.004847624453393128,-0.03640690418409326,-0.02051525023226249
2018-03-13,-0.015540862110410818,-0.007032880477833095,-0.0038001646360050476
2018-03-14,-0.0033158070967791663,-0.11172635306954203,-0.055588305174842756
2018-03-15,0.00016687983186316905,-0.0005633459164610965,0.001328662726488577
2018-03-16,-0.0017178846971491035,-0.005692882395464109,0.002794994253306081
2018-03-17,0.0,-0.06830618297502525,-0.025934067104163204
2018-03-18,0.0,0.006058576960268583,0.01901029271713213
2018-03-19,-0.027181898314889773,0.04066024575784416,0.0173397264768808
2018-03-20,0.0006816058594287002,0.016524924549208002,0.016971448106957113
2018-03-21,-0.0027183910325648554,0.004958858292194608,-7.451368734089222e-05
2018-03-22,-0.02683340471208572,-0.03137670187961073,-0.024030287446328638
2018-03-23,-0.028718988295953624,0.00850744809539293,-0.002188073699354351
2018-03-24,0.0,-0.024417345083212794,-0.012053417685677355
2018-03-25,0.0,-0.012089316894966264,-0.01004116965542272
2018-03-26,0.0335963253722429,-0.051011785975710364,-0.00364921667178094
2018-03-27,-0.05036710864291778,-0.06586461931763603,-0.032043572355241294
2018-03-28,-0.022432229972647648,0.003411788282627346,0.00621273194266246
2018-03-29,0.026132123920046442,-0.1248096880142735,-0.045866331146337466
2018-03-30,0.0,-0.008463528180356837,-0.01957961209659387
2018-03-31,0.0,0.008277977310235033,0.005987482644489225
2018-04-01,0.0,-0.031073329271148753,-0.009357781654706432
2018-04-02,-0.03764731252958142,0.026102888095955394,0.0062916543807640165
2018-04-03,0.015777073522544215,0.0635575957134481,0.03197937024574639
2018-04-04,0.018421557665784984,-0.0877275923243869,-0.03679111631052393
2018-04-05,0.015115383163120697,0.00042014440053278566,0.0008299102154184224
2018-04-06,-0.026658359993036063,-0.03020898377525865,-0.024294134143943966
2018-04-07,0.0,0.04017768179946334,0.020284889317551142
2018-04-08,0.0,0.027406165313365552,0.00806858725772135
2018-04-09,0.0004916032508588433,-0.02080829995715997,-0.0158695831305178
2018-04-10,0.03284511646137296,0.02404622881716323,0.012593698112665551
2018-04-11,-0.003848759416958646,0.02897014218589958,0.007048492697349741
2018-04-12,0.010134915531719229,0.129738095968692,0.06616012835788623
2018-04-13,-0.00014698539987664151,0.00021606085488244276,-0.0010436663381129003
2018-04-14,0.0,0.014478558044709135,0.005684429406889265
2018-04-15,0.0,0.050280029855329214,0.02101827990680382
2018-04-16,-0.0007935895867262045,-0.03621706723904865,-0.01240997334110911
2018-04-17,0.02840559490350496,-0.017949524170114087,-0.004489812428427579
2018-04-18,-0.0007521974058248077,0.037576385173084176,0.016637915659156982
2018-04-19,-0.007799758655721506,0.047418076665493775,0.005171882014132901
2018-04-20,-0.017799230200732184,0.07261982150467196,0.027930411041186806
2018-04-21,0.0,-0.005649781332268898,0.0028041812890691304
2018-04-22,0.0,0.008155242069721605,-0.005261654755226932
2018-04-23,-0.009771039529954728,0.023605107680348774,0.007166915305195848
2018-04-24,-0.021890867905464934,0.08978948949038355,0.03439717399891766
2018-04-25,-0.008086224886017143,-0.11615044012811981,-0.044731878528874065
2018-04-26,0.03945398339546531,0.06113830936872744,0.029101320809799838
2018-04-27,0.0071864384225104605,-0.028165382024519268,-0.015650665812706722
2018-04-28,0.0,0.04726023641571596,0.019714591431069704
2018-04-29,0.0,0.007552557074953408,0.003761807093747814
2018-04-30,-0.005982482393430152,-0.02352013310968271,-0.01342811234422007
2018-05-01,0.013306513934231504,-0.0038743650314375534,-0.005732415929128214
2018-05-02,-0.000709521445743549,0.016317204696906458,0.0029994289407089393
2018-05-03,-0.003812139770408609,0.08984695605738724,0.025665478392692773
2018-05-04,0.025376488422945532,0.0016686386099725157,0.00421512401336512
2018-05-05,0.0,0.027088707876457126,0.008047177532541626
2018-05-06,0.0,-0.025225410614912312,-0.010421691539716133
