Date,BTC-USD,ETH-USD
2018-03-10,-0.05182014795719041,-0.059384336188329404
2018-03-11,0.0773108269362234,0.05170379280650142
2018-03-12,-0.039774699535065794,-0.03303910883312072
2018-03-13,-0.0011163614975213596,-0.012949399458144831
2018-03-14,-0.10603202002040293,-0.11742068611868112
2018-03-15,0.0037476840392196608,-0.004874375872141854
2018-03-16,0.00450614197866649,-0.015891906769594708
2018-03-17,-0.05186813420832641,-0.08474423174172407
2018-03-18,0.03802058543426426,-0.025903431513727093
2018-03-19,0.048302106725166924,0.03301838479052139
2018-03-20,0.03224371887087316,0.0008061302275428419
2018-03-21,0.0017722101148143986,0.008145506469574817
2018-03-22,-0.022745729727735496,-0.04000767403148597
2018-03-23,0.017168711059965366,-0.0001538148691795059
2018-03-24,-0.02410683537135471,-0.024727854795070878
2018-03-25,-0.02008233931084544,-0.004096294479087085
2018-03-26,-0.03428971504220468,-0.06773385690921604
2018-03-27,-0.04692919680936608,-0.08480004182590598
2018-03-28,0.01538459954530477,-0.008561022980050079
2018-03-29,-0.10442950860100436,-0.14518986742754264
2018-03-30,-0.03915922419318774,0.02223216783247407
2018-03-31,0.01197496528897845,0.004580989331491616
2018-04-01,-0.018715563309412864,-0.04343109523288464
2018-04-02,0.03440450062348593,0.017801275568424858
2018-04-03,0.051223352843477454,0.07589183858341873
2018-04-04,-0.08422475580705478,-0.09123042884171902
2018-04-05,-0.006201068910304803,0.007041357711370374
2018-04-06,-0.026050420941338085,-0.03436754660917921
2018-04-07,0.040569778635102284,0.0397855849638244
2018-04-08,0.0161371745154427,0.038675156111288404
2018-04-09,-0.03665561276645477,-0.004960987147865174
2018-04-10,0.009412414998555812,0.03868004263577065
2018-04-11,0.019352815614150316,0.038587468757648846
2018-04-12,0.12412693581038273,0.1353492561270013
2018-04-13,0.0008501580097129826,-0.0004180362999480971
2018-04-14,0.01136885881377853,0.01758825727563974
2018-04-15,0.04203655981360764,0.05852349989705078
2018-04-16,-0.03300812914143919,-0.0394260053366581
2018-04-17,-0.01962125912828721,-0.016277789211940966
2018-04-18,0.03253592757494634,0.04261684277122201
2018-04-19,0.015906496489625957,0.07892965684136159
2018-04-20,0.06437648463049019,0.08086315837885373
2018-04-21,0.005608362578138261,-0.016907925242676057
2018-04-22,-0.010523309510453865,0.026833793649897075
2018-04-23,0.014483697709083162,0.032726517651614384
2018-04-24,0.08235319918742609,0.09722577979334102
2018-04-25,-0.09193210663750347,-0.14036877361873615
2018-04-26,0.04808821013231678,0.07418840860513809
2018-04-27,-0.0322395933068439,-0.024091170742194634
2018-04-28,0.03942918286213941,0.055091289969292516
2018-04-29,0.007523614187495628,0.007581499962411188
2018-04-30,-0.019136041014403197,-0.027904225204962222
2018-05-01,-0.01324016669459219,0.005491436631717084
2018-05-02,0.012739001376982891,0.019895408016830027
2018-05-03,0.05353715789106724,0.12615675422370723
2018-05-04,-0.004433170333562973,0.007770447553508005
2018-05-05,0.016094355065083252,0.038083060687830995
2018-05-06,-0.020843383079432266,-0.029607438150392355
2018-05-07,-0.02962092312799005,-0.04992641123791619
2018-05-08,-0.014853101418770562,-0.0011522520118055913
2018-05-09,0.009737078547251641,-0.000773314548468718
2018-05-10,-0.03062326710905233,-0.03379458908126917
2018-05-11,-0.0689361065966995,-0.06782360488579307
2018-05-12,0.007482389783710855,0.009463770613132359
2018-05-13,0.025429769131291063,0.06687454796198007
2018-05-14,-0.0008199646268759205,-0.004025783993958969
2018-05-15,-0.023964474196194036,-0.030122798034902535
2018-05-16,-0.016772482047846687,-0.0025721561341447
2018-05-17,-0.03335153970564195,-0.04986585214326335
2018-05-18,0.019168176638719434,0.03176513015845464
2018-05-19,-0.0004594502127542603,0.0031102613545906533
2018-05-20,0.031752487481541386,0.026687612562982164
2018-05-21,-0.011133876917273966,-0.022830252692537883
2018-05-22,-0.045839471398213046,-0.07647729866506857
2018-05-23,-0.06206765944472573,-0.10430081663070986
2018-05-24,0.0038982826938899168,0.03066024240791282
2018-05-25,-0.014229521588760126,-0.025278813356298172
2018-05-26,-0.016751549202161684,0.0009301772031143205
2018-05-27,0.0016762090503006405,-0.025195563514928476
2018-05-28,-0.032025159738966816,-0.10412964286676943
2018-05-29,0.046090611580090195,0.09133567067907782
2018-05-30,-0.008880942351451794,-0.010307801269696066
2018-05-31,0.011764678499798073,0.03175510622710342
2018-06-01,0.006289122618005123,0.004142763130314408
2018-06-02,0.01343460036267325,0.020079939829566875
2018-06-03,0.009997649447416887,0.043838415193214006
2018-06-04,-0.02701622323891649,-0.04185156623080318
2018-06-05,0.015749961130953748,0.027146566799359166
2018-06-06,0.002645286611436144,-0.003582553503241214
2018-06-07,0.0031646133192780724,-0.0031955716163963974
2018-06-08,-0.006968564365645907,-0.006814430549556867
2018-06-09,-0.012263867528105044,-0.00586502627177967
2018-06-10,-0.1042933363808614,-0.1266466115654419
2018-06-11,0.017659179795872778,0.012842656713840769
2018-06-12,-0.04813047339938324,-0.07078005409649209
2018-06-13,-0.035954273506747965,-0.03972248543227401
2018-06-14,0.049982602628063255,0.08478097371616508
2018-06-15,-0.033321874056011454,-0.05688027313368686
2018-06-16,0.014389722742134216,0.017439568625552605
2018-06-17,-0.007799634776661505,0.0016118547996976673
2018-06-18,0.035601191439461784,0.03619013155171177
2018-06-19,0.00520115825376602,0.036084751047067314
2018-06-20,0.0009758784644155417,-0.003144529821688605
2018-06-21,-0.006931549314601128,-0.016737336937170093
2018-06-22,-0.10092513460307667,-0.12410388593076904
2018-06-23,0.012867880610642049,0.018510920380190928
2018-06-24,0.0017429078270061015,-0.03615097969580304
2018-06-25,0.012228084684466036,0.005747406300771606
2018-06-26,-0.025199768617492124,-0.06168913248142701
2018-06-27,0.010360226200307545,0.021924273314522662
2018-06-28,-0.04207551892667362,-0.04626546508925199
2018-06-29,0.051961304162501123,0.031793045507999364
2018-06-30,0.029426269046298203,0.04303003752774299
2018-07-01,-0.002842915424254111,-0.002776365650412225
2018-07-02,0.03513597605397694,0.04612846842791261
2018-07-03,-0.012871725512867362,-0.02374029346110142
2018-07-04,0.010354208139776208,0.006705215147746747
2018-07-05,0.0062841192296037365,0.015066162224017167
2018-07-06,0.005162002311365564,-0.000843491789187592
2018-07-07,0.027115385407600508,0.036554804216383095
2018-07-08,-0.012185823192757565,-0.005181638945970298
2018-07-09,-0.004754487007430659,-0.025756172953033184
2018-07-10,-0.06302716705344925,-0.09282857467754221
2018-07-11,0.010178711879892067,0.027458683518895268
2018-07-12,-0.026285767240593776,-0.03752242625700332
2018-07-13,0.001482289507841217,0.009149463883766123
2018-07-14,0.006084371585678029,0.004732705536194781
2018-07-15,0.013219819655417867,0.031074739185403905
2018-07-16,0.05834774166521402,0.06624176922904768
2018-07-17,0.08243286458020968,0.04145414469647052
2018-07-18,0.006771106197490973,-0.04175583714512221
2018-07-19,0.012951038487558252,-0.02293258202369045
2018-07-20,-0.015212500162381477,-0.04112421437612502
2018-07-21,0.00882132629206077,0.025710691218280533
2018-07-22,-0.00010780651465853488,-0.006027591707268803
2018-07-23,0.03868656433444906,-0.01933925034062528
2018-07-24,0.0884546416030793,0.06133763349283384
2018-07-25,-0.029254690417220935,-0.014456014180329648
2018-07-26,-0.028491418656974198,-0.01805869322650451
2018-07-27,0.02648726157352419,0.012057509006291883
2018-07-28,0.0033185039026142372,-0.005910931717290106
2018-07-29,0.00320641247214717,-0.0004991665460832445
2018-07-30,-0.004632012619252318,-0.02075106962133827
2018-07-31,-0.05013794188199755,-0.05212255853920246
2018-08-01,-0.02019234469295715,-0.030706320679947455
2018-08-02,-0.0076040421112573775,-0.01950222355101457
2018-08-03,-0.017699946974245928,0.013578513250281333
2018-08-04,-0.05552450759252941,-0.026675821441240248
2018-08-05,0.0050534181440378585,0.00798269035216093
2018-08-06,-0.016644870348810327,-0.009442372039332597
2018-08-07,-0.028995953086401502,-0.06723563897735169
2018-08-08,-0.06853482384772068,-0.06408569390267954
2018-08-09,0.040774573013564665,0.02485587234870183
2018-08-10,-0.06016427603596317,-0.08983926605487728
2018-08-11,0.017791511924364466,-0.03676847531704271
2018-08-12,0.004273118524736129,-0.007922944566902032
2018-08-13,-0.0039809244546156666,-0.10925529811886639
2018-08-14,-0.015661306329478587,-0.02675301792831001
2018-08-15,0.017398593339543036,0.012229018134823305
2018-08-16,0.004146085616168998,0.019923087694586002
2018-08-17,0.038083278208336936,0.09176410822409496
2018-08-18,-0.024126888066354907,-0.06516010605675336
2018-08-19,0.01273198071380139,0.016834510086563777
2018-08-20,-0.030832908467442785,-0.09228157710699923
2018-08-21,0.028168761359932258,0.027431380523562456
2018-08-22,-0.017419128922693004,-0.038332125463733366
2018-08-23,0.02450168206824125,0.021016556023293644
2018-08-24,0.027928230011097385,0.020937419086688197
2018-08-25,0.0064124672521687996,-0.011805816567099997
2018-08-26,-0.008304176683980409,-0.01603733159048628
2018-08-27,0.026102376198721546,0.03711555148673223
2018-08-28,0.030277809712914813,0.037441098372668784
2018-08-29,-0.006945951847084595,-0.02453809081134932
2018-08-30,-0.009829420799983127,-0.018161804248485593
2018-08-31,0.008469072019252824,-0.0038829027571599746
2018-09-01,0.021878714118539457,0.04266960848604727
2018-09-02,0.010987305122022542,-0.0032897485087026337
2018-09-03,-0.001742290079993956,-0.017518394205814566
2018-09-04,0.013897370676709589,-0.0122997080021474
2018-09-05,-0.08041781637747243,-0.20685973014550266
2018-09-06,-0.03958783805725853,-0.009149412691399001
2018-09-07,-0.009556698168818017,-0.058181225380033896
2018-09-08,-0.037992262867389735,-0.09281286793711542
2018-09-09,0.011955253777374625,-0.005201698625353381
2018-09-10,0.004566762205364724,0.000786789902322382
2018-09-11,-0.0013437780737511058,-0.06289214973606629
2018-09-12,0.004829112103060521,-0.009419259630456542
2018-09-13,0.025723516554865874,0.14224124368727617
2018-09-14,-0.0007060768656483014,0.0018671062667101883
2018-09-15,0.004670726045218974,0.052102000427443416
2018-09-16,-0.003984578276937406,-0.011202315918008644
2018-09-17,-0.03688071788794455,-0.10866574384291117
2018-09-18,0.01424242361641818,0.0593529868783348
2018-09-19,0.004266345706214488,-2.8632212330833976e-05
2018-09-20,0.01875390373168553,0.06732111261516943
2018-09-21,0.032486665751885406,0.09342171925715495
2018-09-22,-0.0019276638417005945,-0.02506579650122799
2018-09-23,-0.0016899322578373187,0.015882869816589394
2018-09-24,-0.017318842593149884,-0.06597752809465578
2018-09-25,-0.02284124873972531,-0.045733330044733
2018-09-26,0.007499922625336217,-0.012239095985688522
2018-09-27,0.027598692087246655,0.056940142278470704
2018-09-28,-0.004897601761743681,-0.02702344344998183
2018-09-29,-0.006367171722292317,0.040676310433163644
2018-09-30,0.0035683367196754708,0.0052230779102151615
2018-10-01,-0.00543920393591315,-0.008973010985638352
2018-10-02,-0.005099772645630063,-0.015665844601149913
2018-10-03,-0.00819539381745712,-0.029899255690909544
2018-10-04,0.011331035300968855,0.007811092638612342
2018-10-05,0.0069383488553248175,0.023935194335374
2018-10-06,-0.005173043848845555,-0.010960515121686927
2018-10-07,0.002219673093834595,0.004427852266431879
2018-10-08,0.007435585416514066,0.013773518505470778
2018-10-09,-0.0014426384505712788,-0.00556828753793708
2018-10-10,-0.008634710127935695,-0.009754314692389073
2018-10-11,-0.051295382144624056,-0.17512863011621937
2018-10-12,0.0029271598167849833,0.03743329618455091
2018-10-13,0.0018168218647266394,0.015705061185225258
2018-10-14,0.0007855566385387347,-0.020862566787596723
2018-10-15,0.04743633360553313,0.06903748688038608
2018-10-16,-6.521446177784128e-05,0.001981785283371043
2018-10-17,-0.00786572755709154,-0.014559129722059461
2018-10-18,-0.010401673695689338,-0.01818115094930135
2018-10-19,-0.0017462065653074937,0.0018423947039989666
2018-10-20,0.0036712537146421764,0.008324420771117641
2018-10-21,-0.0010545924945415059,-0.0014028937108992781
2018-10-22,0.0007417487199009042,-0.005366725969370564
2018-10-23,-0.0017619397642864927,0.0014300026140695468
2018-10-24,0.0030990249977650625,-0.0023714256807836655
2018-10-25,-0.0030141263870882,-0.005573510159979367
2018-10-26,-0.00023782477161892504,0.0030045762369807364
2018-10-27,0.0008691357350833926,0.004323578023913883
2018-10-28,0.0009270241282320825,0.005644831038763932
2018-10-29,-0.023990543470313163,-0.040337019883799986
2018-10-30,0.00025896418864301634,0.0015653670578778401
2018-10-31,-0.0026336269445917018,-0.0008862328157682875
2018-11-01,0.009479090296346939,0.007525517212706533
2018-11-02,0.0016700572222643,0.008825937884946199
2018-11-03,-0.004263663863637974,-0.0022403519621869224
2018-11-04,0.0023348777659298278,0.03581687350077927
2018-11-05,0.0068038692776419656,0.0077057492096272075
2018-11-06,0.0064204349103652286,0.04379671152139118
2018-11-07,0.010642787457474817,-0.005825981832257182
2018-11-08,-0.011771661474414798,-0.023064992602608476
2018-11-09,-0.0106081363243139,-0.010215443330984583
2018-11-10,0.00368900647570952,0.011637418821523724
2018-11-11,0.00031977009731966983,-0.005629099140411192
2018-11-12,-0.0062585574452049195,-0.00437216863058589
2018-11-13,-0.001850602522267611,-0.01721814550739848
2018-11-14,-0.10277649273173681,-0.13118986254347306
2018-11-15,-0.015864955827275286,-0.0032633851055248095
2018-11-16,-0.012915841594389046,-0.03162772940272176
2018-11-17,-0.0038131143366994845,-0.006735815480813416
2018-11-18,0.012383547969032271,0.017467112591562424
2018-11-19,-0.14356147255391308,-0.17140806574016887
2018-11-20,-0.09007563428611133,-0.13498135058001587
2018-11-21,0.033203655465095516,0.04765730517451414
2018-11-22,-0.052694412359316274,-0.07592663617957364
2018-11-23,-0.004322277012643036,-0.02728150314304198
2018-11-24,-0.11348021178490733,-0.08283794800929592
2018-11-25,0.03275273942871904,0.025711968995455227
2018-11-26,-0.059289959286095456,-0.07223370041597744
2018-11-27,0.010945085463912742,0.015343020462077035
2018-11-28,0.10822444579237071,0.10703351815565824
2018-11-29,0.005020181260204391,-0.040803576210302714
2018-11-30,-0.06308129823555883,-0.03789759614138935
2018-12-01,0.04796953376593715,0.04715262927757769
2018-12-02,-0.017905439628711557,-0.019119088823290102
2018-12-03,-0.06119579004793354,-0.0662774363222827
2018-12-04,0.015988811461090185,0.011765892628059271
2018-12-05,-0.05263875080027785,-0.07280134630526414
2018-12-06,-0.06404661855090774,-0.11043631636893832
2018-12-07,-0.029151749215485624,0.01657386485737718
2018-12-08,0.016293013151101775,-0.012239571883772801
2018-12-09,0.03896482421444885,0.031848872955973634
2018-12-10,-0.03135850250725668,-0.03700521731377974
2018-12-11,-0.022540327664477524,-0.0303442898735035
2018-12-12,0.018046272769709704,0.018358628595334922
2018-12-13,-0.05096896140814731,-0.04578144648198553
2018-12-14,-0.021718554248833184,-0.026118537895495297
2018-12-15,-0.0017666084928983055,0.0015705562290043078
2018-12-16,0.004954827235499686,0.009679214903844397
2018-12-17,0.08625387653959106,0.10955456361848369
2018-12-18,0.04148507479472932,0.06094872802753916
2018-12-19,0.013408299801074757,0.00154283558611265
2018-12-20,0.09867679132172595,0.13768187048569944
2018-12-21,-0.05926230044008081,-0.059567912575256454
2018-12-22,0.02974381467096963,0.06422612236995195
2018-12-23,-0.0037943596349006648,0.11328754649026802
2018-12-24,0.01971419201541739,0.06993722809376082
2018-12-25,-0.06668429052768687,-0.07700463862461439
2018-12-26,0.010897550330662953,0.015447070317166354
2018-12-27,-0.0539162995271533,-0.12324078790865793
2018-12-28,0.07104028607292981,0.1661499008241019
2018-12-29,-0.026733418957821234,0.002694011732865948
2018-12-30,0.011850725299472748,0.013251416425707718
2018-12-31,-0.03240073596075585,-0.0475238577559797
2019-01-01,0.026581224952000385,0.05436416392275312
2019-01-02,0.025657066653891034,0.09625440130240162
2019-01-03,-0.02742232180619206,-0.03888070499602084
2019-01-04,0.005452331614920808,0.03587230828845264
2019-01-05,-0.003251487248933267,0.006812314789194003
2019-01-06,0.058447089054905726,0.013450791376217247
2019-01-07,-0.012684700557385667,-0.03908767956864358
2019-01-08,0.0013901547706836324,-0.008869749182799697
2019-01-09,0.0011030020343775215,0.0029451302693207656
2019-01-10,-0.0924592824929815,-0.15907249974701015
2019-01-11,0.002291770109090111,-0.008407308571134387
2019-01-12,-0.0070936849314874395,-0.012479073619950824
2019-01-13,-0.030039431790895278,-0.07471615028126666
2019-01-14,0.04218810159294485,0.09904493373611378
2019-01-15,-0.020548563372547957,-0.05605585573421466
2019-01-16,0.006679301401546422,0.012333019292702115
2019-01-17,0.006424485580328479,0.0015759276597410881
2019-01-18,-0.005649816019732142,-0.022322762115070918
2019-01-19,0.01915170905873867,0.028583127887191116
2019-01-20,-0.03480896076891465,-0.04135274914475369
2019-01-21,-0.006961443903655484,-0.01958353745857087
2019-01-22,0.00795053055647093,0.013477629879542844
2019-01-23,-0.005411671839448025,-0.010964918507288294
2019-01-24,0.004381431105509742,-0.0007641888001316967
2019-01-25,-0.00030542026954499585,-0.008424262037951873
2019-01-26,0.0007482631299659863,0.0009481576082923955
2019-01-27,-0.005147111803203804,-0.02682657976737662
2019-01-28,-0.0321855631491495,-0.06197857812658318
2019-01-29,-0.006456126661071388,-0.009347998978288667
2019-01-30,0.010978782970954,0.030857808934199052
2019-01-31,-0.008176606850343018,-0.017100379501093596
2019-02-01,0.00868238253365107,0.005112720654616807
2019-02-02,0.009449478125773406,0.025872587091437266
2019-02-03,-0.016334438234447555,-0.026961545810639594
2019-02-04,-0.0014038013125416823,0.0030553847795017548
2019-02-05,0.0020802425249583987,-0.003512716427027236
2019-02-06,-0.015287693750092953,-0.02377393544811335
2019-02-07,-0.004196583300843028,-0.003666549940251104
2019-02-08,0.07569393609415692,0.13184610690924448
2019-02-09,0.0012056010064354034,0.001366906611769257
2019-02-10,0.005157899926351539,0.04402660357252224
2019-02-11,-0.011380348161982145,-0.02851087228670333
2019-02-12,0.0013963105132088508,0.010447396475702446
2019-02-13,-0.0058905436608690425,-0.0001524472754963132
2019-02-14,-0.004190873583172263,-0.009538324136759825
2019-02-15,0.0010859628225890826,0.005833360502042836
2019-02-16,0.002476157344838119,0.009454140633264664
2019-02-17,0.01206226371912486,0.08054415905481749
2019-02-18,0.06376138183178885,0.08943833028628886
2019-02-19,0.007981955101910685,-0.005161761567813907
2019-02-20,0.013269765098495359,0.02854135822028042
2019-02-21,-0.01149189028232773,-0.023157369022162172
2019-02-22,0.012917451356471413,0.02006419052938678
2019-02-23,0.03363089286305142,0.06305013771430738
2019-02-24,-0.08356456820529345,-0.1560458167492375
2019-02-25,0.01878844714597673,0.028805416439856527
2019-02-26,-0.007325399279809829,-0.0124730413801466
2019-02-27,-0.000859279158257992,-0.014322656351396453
2019-02-28,0.0009701838898456305,0.004546348695196616
2019-03-01,0.0012440007407169633,-0.0022155118173160567
2019-03-02,0.0012509840035555334,-0.016528431524356513
2019-03-03,-0.004471006548912776,-0.014693362149774666
2019-03-04,-0.02250631409689688,-0.034425636382425226
2019-03-05,0.035213632013154125,0.07570176054800122
2019-03-06,0.0019403387629408418,0.006991522920652242
2019-03-07,0.0019299650258204676,-0.005453678640313425
2019-03-08,-0.0026502747112911442,-0.021288021358180524
2019-03-09,0.01581381071084786,0.020786802993453885
2019-03-10,-0.0029599503848159307,-0.00878450719304639
2019-03-11,-0.011804535394846043,-0.02161747792336851
2019-03-12,0.0010055701480762823,0.004539020758450401
2019-03-13,-0.00062410552370009,-0.008814276640802787
2019-03-14,0.00450815746490209,0.003359998661882743
2019-03-15,0.009268473031698707,0.02933257093380497
2019-03-16,0.021928138916455526,0.03360943962961803
2019-03-17,-0.005820417128650456,-0.01698085836834739
2019-03-18,0.0018065426803688849,-0.0044810505625141155
2019-03-19,0.009547038273958657,0.008178806892932216
2019-03-20,0.003992356946232674,0.0011888816076838374
2019-03-21,-0.014328401790338464,-0.02921207030823411
2019-03-22,-0.0013307952232004976,0.003983531732952017
2019-03-23,0.002942547131099483,0.007685905727931749
2019-03-24,-0.003389978979623323,-0.009104881073740124
2019-03-25,-0.01480199577543759,-0.014380932205103378
2019-03-26,0.005538472822803469,0.00317449606218045
2019-03-27,0.02526980216177766,0.03999687523852866
2019-03-28,-0.004403784140031825,-0.011210244538472568
2019-03-29,0.007166825802505177,0.02185823829216405
2019-03-30,0.0020196495646784543,-0.002844369134978543
2019-03-31,-0.00030585716708844994,-0.004080181470280903
2019-04-01,0.012773998435311013,0.0022320769491301533
2019-04-02,0.1600419797683949,0.14500171633408496
2019-04-03,0.018907492969508402,-0.015383136213701439
2019-04-04,-0.010150461847883017,-0.021322525464717752
2019-04-05,0.022870127391310363,0.046133415409408775
2019-04-06,0.004583028638013961,0.0026087935646482243
2019-04-07,0.027116090148746438,0.05043638867963944
2019-04-08,0.017328472526209032,0.03228762286744609
2019-04-09,-0.016163226787921488,-0.023258908688500137
2019-04-10,0.02271680293391717,0.0069197801880923095
2019-04-11,-0.050075525287191475,-0.06910136015494144
2019-04-12,0.004934263167637184,-0.004607031666957488
2019-04-13,0.0013837183556808681,-0.0013544536714691
2019-04-14,0.013861017615291639,0.020010573573662066
2019-04-15,-0.01966168568124654,-0.038037991650510056
2019-04-16,0.032703409546246745,0.03675574396193725
2019-04-17,0.003123420280683767,-0.004021138600747764
2019-04-18,0.008805048106448882,0.0402869928668733
2019-04-19,0.001023704360635338,-0.0006076776924114132
2019-04-20,0.0064038360371123865,0.0002465403667002203
2019-04-21,-0.004384923503637693,-0.02155270303000347
2019-04-22,0.015836583357513378,0.01069344481499323
2019-04-23,0.03153767871024236,-0.0024866700478856814
2019-04-24,-0.019479346575944603,-0.033339223005322965
2019-04-25,-0.047660910406896226,-0.07100836715913096
2019-04-26,0.013123813423158957,0.012147227272884463
