Date,AAPL,MSFT,AMZN,GOOGL,NVDA,META,NFLX,AMD,TSLA,QCOM
2017-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-06,0.009330540837046021,-0.0006283792073513832,-0.003164675408744075,0.0018153920522933319,0.025293706364495898,0.008211816575913893,0.005120593238607497,0.10756399572001009,0.025300974445146132,-0.0018894391243865834
2017-02-07,0.009472068278222723,-0.003305116992352056,0.005999500277441461,0.00921939064477029,0.015395573494369886,-0.0016671144322822052,0.02126616264290171,-0.025261384249891113,-0.0011257522514144802,0.007348316354859536
2017-02-08,0.0038702721931051466,-0.001420154745796027,0.008834713156431634,0.0007834794568779935,-0.004374812378985831,0.017741888648228076,0.0051257547716036895,0.020112443602631046,0.017707791875794108,-0.00715909172758654
2017-02-09,0.007199661685235792,0.011303310905517217,0.0020108949509514123,0.00021691204579492128,-0.01898024243397304,-0.00044718615612443356,-0.004154009060015085,-0.010378176228804773,0.026804792953342108,-0.00018922462727293912
2017-02-10,-0.002267939745170884,-0.0009371221316936967,0.007399271957367783,0.005754203278028862,-0.024000661067797406,0.0003728215643442903,0.00470659739771842,0.011851979283810621,0.00011148015529282554,0.020958664205795913
2017-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,0.008816688344591204,0.01118739347601527,0.010901587773773527,0.004910904945641658,-0.047216187656469476,-0.0010439759762277013,-0.011249382978966911,-0.006649463259552846,0.04136410186266171,0.017075792646996792
2017-02-14,0.012895717268268563,0.0037234005043609505,-0.00016737129107008493,0.001274527253071873,0.0036837130643969907,-0.0014928777616500467,-0.016759769836120084,-0.017196651234096392,0.0013533285363129279,0.009962816327420982
2017-02-15,0.0036222983986787284,-0.0006194415045417691,0.007515972191507316,-0.0032311855347860576,0.0020205172073801446,-0.0030679310754373875,0.010244213907919734,0.003012047549885274,-0.00435139031446982,0.0180410237103203
2017-02-16,-0.001181705767115592,-0.00015500200413418467,0.0017073920274126317,0.005775559662436337,-0.016185372039047928,0.0029931426194824903,-0.0018291845874479381,-0.02512503065213403,-0.03940661510481738,0.006880076494469393
2017-02-17,0.0027303545483404654,0.0015485486106930487,0.0011011339720115034,0.005187188869057052,-0.0001864191951990369,-0.002318806266874392,0.0014776703388359844,0.012260678114151397,0.012121775789011094,-0.0074111459722891885
2017-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-21,0.0071949623806597356,-0.0020135027656128022,0.013364721046281957,0.0032079604080466587,0.03518433608034463,0.0014219415663543132,0.0026683609922403496,0.06415763258456612,0.018777153847110366,0.005123358008156123
2017-02-22,0.0029946883223469735,-0.002017761599314895,-0.0009696000983505087,0.0024579484759104805,-0.0015337574154924958,0.01778859182167581,0.008797058134338768,0.01980260859668314,-0.014086292115606103,0.006148137167184759
2017-02-23,-0.004239242653800481,0.004031264364927646,-0.004005102457664227,-0.0004229235840674992,-0.09730710669544344,-0.00559893207688417,-0.00753560664037802,0.0027972020093997587,-0.06619976293766883,0.0007002678720928896
2017-02-24,0.0009517544837372274,0.0,-0.008188892182268277,-0.003755627294198363,0.009606405410880146,0.0005907561464741487,0.003286366755248287,-0.014064916261126256,0.0039376971511312624,0.0013992369570361987
2017-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,0.001973729352667532,-0.006053368035143718,0.004014414167614488,0.002191614256264682,0.028660994634161364,0.00713638347247361,0.0011162907971597048,0.07370319134366932,-0.042810051837845475,0.0007053641008515976
2017-02-28,0.0004380312104552202,-0.003899785673039946,-0.004251111904897895,-0.005594416124920126,-0.028464223200126613,-0.006398145543115126,-0.00896548039145846,-0.049909195935162465,0.015154913399975685,-0.004416560659416894
2017-03-01,0.0202331872934546,0.014893053070400742,0.009469376476098914,0.013892441338336232,0.012826420958729661,0.013775151936054187,0.00365194904127394,0.03399375572754067,0.00011993168485901984,0.009339972727081373
2017-03-02,-0.005955136298362147,-0.01442432767183668,-0.0049001540247000505,-0.00808643620496065,-0.037567925014922,-0.0048143928032056684,-0.022114464901752333,-0.07349116240348208,0.0018382577734033126,-0.01128950068594195
2017-03-03,0.005883930699119788,0.003742439596838541,0.001141990874290171,-0.0009063752841984648,-0.005774454268377539,0.0029934529059951,-0.002799048132604286,-0.06463444204941207,0.004342173871295661,0.0012408691996914157
2017-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-06,-0.0031527414736426005,0.0003111512391299051,-0.0038549741001917565,-0.002133892571065087,-0.007751378240193019,0.001820939897210509,0.01992386160446338,0.0007671829297572136,-0.0014320481056087722,0.0001773617065302251
2017-03-07,0.0012909917164716628,0.0020208465113188633,-0.0006972077716298652,0.0045689092038737975,0.010896133305687316,-0.0008737133836099549,-0.0035995800792457174,0.0007665948112751663,-0.01048433133048071,0.004947857712055601
2017-03-08,-0.0037344044508752666,0.009119651348366275,0.00528147875098045,0.0029211667049627056,-0.0018248996721693454,0.003054384204477555,-0.007879370954542683,0.012942706237990147,-0.006943029517876438,0.018166307028324773
2017-03-09,-0.0023047717579837363,-0.004008657412723616,0.0029351355505987326,0.004907916093719793,-0.0002028960374732536,0.0037687861283170676,0.001495521880522959,0.008286273844749656,-0.008011860916409338,0.003456212603483571
2017-03-10,0.003311633897669924,0.0030849379663336414,-0.0006332702571133847,0.004153176442040596,0.005868506095640978,0.003970698521041569,0.002558405051373669,0.04259086649855678,-0.004953088918532334,0.01149149519776385
2017-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-13,0.0004308977808178347,-0.0033939428094233275,0.0024955044641490533,0.0036732369446760165,0.02717039570656467,0.0058189791435636715,0.018494988594593698,0.026251943246244566,0.01012539541037759,-0.0030742654753607816
2017-03-14,-0.0015093702276764316,-0.004646894621713384,-0.002413437651246342,0.0015371506647059625,-0.0006879332379703968,-0.0020076732488098787,-0.002301978053776238,-0.012685113773229013,0.046937290291773334,-0.004113694757505297
2017-03-15,0.010520758506486632,0.00526487394542222,0.0005159627137938516,0.0028599371925780047,0.007537212874705908,0.002866887966713599,0.01428393273301264,-0.00854712037723161,-0.008837356078796606,0.0051392524659243525
2017-03-16,0.0016361449883607847,-0.0017004118381389432,0.0005274972239583946,0.001852258871498481,0.012211543171401351,0.001930647804514917,-0.005938388503320348,-0.023888210377012865,0.024413012744144803,-0.0029090768893692202
2017-03-17,-0.004988057476340909,0.003552191660569152,-0.0013014964034150063,0.002720336200207078,0.02153706609283424,-0.001072170702817267,0.004974072455093433,-0.011790840431581899,-0.0021010534960668706,-0.013805302488716507
2017-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-20,0.010445997657914865,0.0009241836632843641,0.005452552411117806,-0.0051254704805668025,0.03136844982857544,0.0007149081811041662,0.004949518860746929,0.06527952683811505,0.0016048232088261534,0.004507896061213142
2017-03-21,-0.01151768256760658,-0.0111505227266733,-0.01619872160184447,-0.020686952938110573,-0.03287795306435503,-0.010271313425346831,-0.02366115997673159,-0.04111138383366169,-0.04386183669150123,-0.017625483499808345
2017-03-22,0.011234794761260403,0.012689689465213002,0.005747210959233595,-0.0004000114910807641,0.020189365511953727,0.007767005539657643,0.0016136894221665799,0.020058028181373002,0.01712559436469392,0.004216151470668974
2017-03-23,-0.0035418138662175547,-0.0024633504018239986,-0.0008021610628207483,-0.012015941713532381,-0.009109536159222748,-0.00042980516252932616,-0.005694438885272139,-0.022231135399780232,-0.0009024353569705339,-0.004040169246547924
2017-03-24,-0.001988796442602879,0.0016939983001758572,-0.002090999023365736,-0.005385838606684451,0.0035423132947894303,0.0057883175781537404,0.0012682062751718144,-0.006547870127106147,0.032361869904410125,0.001934357984696733
2017-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,0.0017052923441048945,0.0018449077821934806,0.0014299228988936064,0.004027313461381928,0.007231399521034883,-0.00014255520769949545,0.014262019877089008,0.0,0.026474241022969476,-0.004578714421207114
2017-03-28,0.02051481466767115,0.002914386704760624,0.010782210376272581,0.0025251136379822402,-0.005186430078120996,0.010209999602439047,0.007675594143622218,-0.0007302102627987129,0.02640431249256799,0.01262778012444999
2017-03-29,0.0022222291146621245,0.0027529072000199665,0.021176073977231178,0.010931665743275157,-0.003255783554903001,0.006258518791371121,0.008915167548867736,0.001459887707614876,-0.0002523628087131931,-0.0003485824930468519
2017-03-30,-0.0013189136934294017,0.003659520610186114,0.0023077418398893506,-0.0004589561185800449,0.019009530419080024,-0.001683719600023096,0.010796929839170933,0.024496912998547275,0.0019448573202456316,-0.002793381159482766
2017-03-31,-0.0018773035953969092,0.0022802423357099863,0.011572064053437572,-0.001979641639911192,-0.004304957749712006,-0.002531177023622962,-0.001689906010746586,0.03496859737123686,0.0013663698860456703,0.0024445084251297506
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-03,0.00027824808944177027,-0.004718198369947772,0.005590427057615806,0.010501335887788926,-0.005061985381177649,0.0016178467941906553,-0.006039427079695178,0.00616652525774628,0.070137242448815,-0.01475792444190133
2017-04-04,0.0074185861622542955,0.0027422590056242336,0.0170383214046624,-0.0048909124349684335,-0.07270366811332887,-0.0038732213043167416,-0.009712147714734706,-0.03333645449458032,0.017203522847955472,0.0031807439589828642
2017-04-05,-0.005194125593437485,-0.0025895638342978916,0.002698106338604271,-0.004302179791954921,-0.007469701218943091,0.0008464157690689685,-0.013005144633826708,0.0007059815971845731,-0.02906501009148396,-0.003711767310459261
2017-04-06,-0.0025027086582584796,0.002589563834297904,-0.012171236662741317,-0.0044980341043731435,0.007271083177669532,-0.004805276368578866,0.0008351288224475132,-0.0656211762465296,0.012464332322556943,0.0010619359731128893
2017-04-07,-0.002230040937775572,-0.0007610915503763287,-0.003792236846299923,-0.003556216433739437,-0.0042766772659544065,-0.002766401712166259,-0.004392527649247,0.018664221632829735,0.012773705710770768,-0.0037214625155099494
2017-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-10,-0.0011868106335522664,-0.002286434811403566,0.013496957340826888,-0.0004751556854249039,-0.025846886847187937,0.0018451541623666736,0.0051575496488565345,-0.031557845146145305,0.032038958438399955,0.0035446940950274075
2017-04-11,-0.010814387959788296,-0.0007630292236428826,-0.005173022622662573,-0.0021646122464363815,0.003573307491058707,-0.007972751132725157,0.0034698292696345528,0.0,-0.011850052290564796,-0.020918113069351575
2017-04-12,0.0011992423175617392,-0.003825131479250817,-0.006816465475626657,0.0018794469678429049,-0.008289534966818581,-0.0024328382268259427,-0.0036088625707209844,-0.026296963472840232,-0.039209091560892646,-0.036053210668048556
2017-04-13,-0.005302855895502074,-0.004302065020384242,-0.012982362180291775,-0.0015221954071531034,-0.01888040692087104,-0.0013620933939445402,-0.006347052264153178,-0.035903321570264594,0.02383441524190169,-0.011301475034812651
2017-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-17,0.0055142283256200235,0.008127196499634956,0.019388679242407184,0.017637241296390833,0.03841917072265649,0.014458320325521778,0.02984682809449579,0.038251638324361945,-0.00845666406090481,0.001892608301619702
2017-04-18,-0.004451615213527858,-0.0013756820676950315,0.0019825439257081605,-0.0013340060212196046,0.0006046263596815685,-0.0032580399151881426,-0.02677286834464812,0.012432160808796921,-0.0039555765419476896,-0.0041683297076772425
2017-04-19,-0.003689539520819425,-0.005366778660209418,-0.005080490932540684,0.0029464686054537646,0.003919973059589104,0.009250590480351682,-0.0254323262771463,-0.0085304632713786,0.01739979616054783,-0.0011399896000548278
2017-04-20,0.012433178240055125,0.007047703678530176,0.0031755921300895573,0.004159432715641431,0.015726454437034368,0.010696812532793346,0.010109020312769215,0.020809961442147962,-0.009900896273072043,0.000950173399328744
2017-04-21,-0.0011944297335745393,0.013647046992313543,-0.003920991580964202,-0.0013146891464734666,0.004139352082352758,-0.0008349329935188649,0.011899430921760044,-0.00842591412621835,0.01016269167415908,-0.0030431671368902125
2017-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-24,0.009583763201834001,0.016874529154271616,0.00983429874612701,0.022994546116849198,0.01241259868330394,0.012381413149952543,0.006696967556922672,0.009950339569155722,0.007920155624319988,0.0058874581220033
2017-04-25,0.006176897105290875,0.005758656114729077,0.0002314421627079044,0.011212045186947323,0.017237697270744163,0.006987060163830358,0.05630050011634851,0.027048956222193946,0.018526737287367458,0.0035914309655575593
2017-04-26,-0.005898724961743105,-0.0013257317558225108,0.0018382843639346154,0.000337403449350808,-0.006897796708760644,0.00047779576125486604,-0.013164573822462392,-0.00594796733796366,-0.011603422813120651,0.0007544547598145738
2017-04-27,0.000765290936459753,0.006465775295392985,0.009947135813499207,0.002583300840715074,0.015453850583802305,0.007748362556871217,0.019192636237973928,0.015538606404026779,-0.004977395109534086,0.00319966596723307
2017-04-28,-0.0009738267508326212,0.0027791263641743324,0.00717171217012917,0.03643674727194847,-0.012765552652154151,0.017117292453747282,-0.005765172167291475,-0.023775242750274192,0.01747276307599213,0.009911393571197654
2017-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,0.02019176544246332,0.013781674558416848,0.024814135682882283,0.008937411691466779,0.02218679846660296,0.01460187820653078,0.020485163044670393,0.023775242750274234,0.027509961221330346,-0.002608387693782652
2017-05-02,0.006324326654881434,-0.001586281320461601,-0.001361332480141284,0.004567069825633497,-0.03007975519130726,0.0020966078598029093,0.007055873357458155,-0.27745556183682973,-0.012279655191125689,-0.005800340782781908
2017-05-03,-0.0030552977175591577,-0.0031798264626123987,-0.006260749456835918,0.012049810160614136,0.007413287508300011,-0.0064351355533962115,-0.00551215606673723,0.006760107672591878,-0.024988957514322178,0.022268269778354284
2017-05-04,-0.0036104094921336483,-0.003916086663586695,-0.0037262465726880887,0.006589122829810828,-0.0038445420253251724,-0.006277823728716853,0.010612576531779376,-0.028308376538218456,-0.05132381079141148,0.007678291796062178
2017-05-05,0.016447618856686712,0.002757407872055199,-0.0036117050485217394,-0.004661542424966926,9.635907476482277e-05,-0.004052049522682831,-0.004142146026451966,0.00887134443887568,0.042702117996785756,0.00036430904288702656
2017-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-08,0.026825091803014678,-0.0008700743925300793,0.01581390557197806,0.00881117818905517,-0.010549989721483537,0.005443066880326478,-0.0014058608769319106,-0.01482969559128479,-0.003769058367984145,-0.0056595899036325234
2017-05-09,0.006384528988323767,0.0014492763685685247,0.00397504396457471,-0.0020674829447713257,0.0016526203993043613,-0.0038469250542145198,0.006882563232453141,0.013847930636267053,0.044784301481289424,0.009656412602672504
2017-05-10,-0.00475172183197375,0.003903371456598144,-0.0040699094353591,-0.001956555487096808,0.16403796820752797,-0.0012633680679681447,0.017750801983452157,0.05819473463429184,0.012251109299595213,0.003258740248066226
2017-05-11,0.008611150210462578,-0.012339461416447779,-0.0014024858443927135,0.0010991084650292752,0.04205779528528857,-0.0016648749561359263,-0.010915344968127207,0.02561894341808113,-0.006539970681797775,-0.011817180025326177
2017-05-12,0.01386900296947872,-0.001169424851339224,0.014384979876204108,-0.0007849426890877768,0.010928285417100088,0.0019310551050809846,0.014216571778485359,0.01701792388580383,0.005278449651668287,0.011636227807057607
2017-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-15,-0.0025661574034853466,0.0007310507767527826,-0.0035221371813001783,0.004262499781039982,0.04898014543295502,-0.0009317362175883526,-0.004924647001837398,0.014109567870067225,-0.027877991127760626,0.0014454795775549793
2017-05-16,-0.001478234914831084,0.019935588553302724,0.00841988707322527,0.0056034191224299985,0.018442439706406716,-0.0027336973106564877,-0.003819359272046852,0.1101650606958403,0.0035709820851973894,0.009878851848703546
2017-05-17,-0.03415208958537597,-0.028200123448719094,-0.02230541371236398,-0.023538157229261763,-0.06875243091953,-0.033468730479062035,-0.039735261301950646,-0.12961751033328495,-0.03498883946910877,-0.010601243099851436
2017-05-18,0.015126273238620818,0.0034027714128377594,0.014428214255485494,0.008802500840591419,0.04103469798914601,0.019213415909202506,0.01618682185330914,0.0071174611259955806,0.02245034118751303,0.013634830286723822
2017-05-19,0.0034033535663763287,-0.00029551469694994554,0.001407496712127195,0.004356540936930931,0.022832327600732776,0.0027053895773323003,0.008442105151380441,0.011458928103666435,-0.007148712838925957,0.027244964258811975
2017-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-22,0.006057609735368915,0.011164942712470835,0.011219952555303286,0.009819131848411556,0.021099235584054542,0.0012151709864257152,0.0008912050555623031,-0.03296511310720478,-0.001545426150609792,0.027534723871762975
2017-05-23,-0.001234476689027179,0.003354632092006628,0.0008958659605052509,0.0066989576703925195,-0.013554430763749292,-0.0011476688170763054,0.00501416263170097,-0.013680068922315245,-0.021133628816543706,-0.0010126478167059173
2017-05-24,-0.0029955831410903816,0.0013097387940991213,0.009027253614072204,0.00724798400025822,0.011175918782088791,0.013216801246341713,-0.0012670548389472783,0.0,0.020714643424466116,-0.009842107526787162
2017-05-25,0.003450691160286864,0.012284178025507811,0.013203555671441804,0.01447115501447496,-0.002239632903811068,0.012715486845844993,0.03304544371262105,0.008230425919410872,0.02108360686554812,-0.0032455285000427656
2017-05-26,-0.0016913242024459991,0.004871991609317067,0.0024131352851384795,0.001420596090695262,0.02556354897841954,0.0011180033820072427,-0.003809779341908596,0.0018198784076674348,0.025890546114584936,-0.006239119877624509
2017-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-30,0.00039020630743978374,0.006411353136910827,0.0009234245291062594,0.002915253666617239,0.0211373230669342,0.0016421220143737494,0.004851873281366179,0.010850005732616262,0.030173115313448014,-0.0031342601597489773
2017-05-31,-0.005939294118009422,-0.008128156391612545,-0.002089069187958688,-0.009156481046950896,-0.0035960824931822433,-0.006055967595330284,-0.0009195070757497409,0.006275206293588203,0.017482767904994544,-0.001221587966187356
2017-06-01,0.0027458768509465723,0.003715444384912615,0.001336333363673719,0.00121490243190707,6.93856078669566e-05,0.0004620196665014617,-0.0004906716907061226,-0.023509154715196632,-0.0018784889960818875,0.023299185668890308
2017-06-02,0.014710175643955218,0.023404702090875043,0.010765631293672095,0.007891496656950882,-0.004999973692975772,0.013633329536917965,0.013346931010892913,-0.0027485758715035573,-0.0015288906687213877,-0.0006828224655222383
2017-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-05,-0.009826093453606525,0.0072203269587245615,0.004568790659168998,0.007760028950838915,0.029969674352475304,0.00013032236715051153,-0.0007266915404602777,0.03071606986451739,0.02174216548331012,0.004768611749641382
2017-06-06,0.003372353858815758,0.0033151607111048267,-0.008280671342560294,-0.007198081914601684,-0.004537068995860238,-0.005351868130316762,0.0006661829472400384,0.06792468368728662,0.015796450797622784,-0.01127627583430661
2017-06-07,0.005939354896462632,-0.0017946130118021053,0.007024133440677958,0.00482448133485672,0.012008366809900452,0.0020266396747063344,0.002660417812613224,0.028678768710787166,0.0190883609781319,-0.011579101002580037
2017-06-08,-0.002448614892784006,-0.006096695047793786,0.00019795324267072854,0.002771855551482415,0.07004753572433316,0.01033048819698935,0.0016289194684925904,0.04114500529586346,0.02837169011545627,0.010203371517131703
2017-06-09,-0.03954883212215795,-0.022914846210514945,-0.03214629874553708,-0.03460635012636255,-0.06683367190341996,-0.03358752140465294,-0.04847967891869249,-0.049255380822350134,-0.03487133522244789,-0.018581642265963483
2017-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-12,-0.024185873623070463,-0.007709348383740698,-0.013791801417242575,-0.008602767832973706,0.0024698157356697506,-0.007784128823684572,-0.042595406477517944,-0.015593223726277892,0.004718521925286707,0.007682922971992472
2017-06-13,0.008013535837579126,0.01239108292386338,0.01632358873253813,0.00899452319789258,0.009490341004470344,0.014977424176176776,0.008416689472161704,-0.01081092553566944,0.04610591903573957,0.0008693172785099948
