T,breaches,hit_rate,Kupiec_p,Christoff_p,Joint_p,ES_realised,portfolio,alpha,model
1952,98,0.050204918032786885,0.0,1.0,0.0,0.024715700736698175,P_A,0.01,QR
1952,169,0.08657786885245902,1.4846790463707293e-11,1.0,1.2823797579386564e-10,0.024650614256371575,P_A,0.05,QR
1952,75,0.038422131147540985,0.0,1.0,0.0,0.05590389402061002,P_B,0.01,QR
1952,125,0.06403688524590163,0.006287777999415933,1.0,0.023921884398033888,0.06401972509000113,P_B,0.05,QR
1952,85,0.043545081967213115,0.0,1.0,0.0,0.026706510964400156,P_C,0.01,QR
1952,142,0.07274590163934426,1.4845125103968293e-05,1.0,8.450772195711664e-05,0.029394490943942923,P_C,0.05,QR
