T,breaches,hit_rate,Kupiec_LR,Kupiec_p,Christoff_LR,Christoff_p,Joint_LR,Joint_p,ES_realised,portfolio,alpha,model
2204,0,0.0,44.30188043778197,2.8144597763457568e-11,-0.0,1.0,44.30188043778197,2.3986612696091925e-10,,P_A,0.01,"GARCH(1,1)-t"
2204,20,0.009074410163339383,115.96856463546067,0.0,-0.0,1.0,115.96856463546067,0.0,0.05273762996220075,P_A,0.05,"GARCH(1,1)-t"
2204,7,0.003176043557168784,14.126147929322784,0.00017095087932705866,-0.0,1.0,14.126147929322784,0.000856142293715445,0.21165250450525927,P_B,0.01,"GARCH(1,1)-t"
2204,40,0.018148820326678767,61.65436753734696,4.107825191113079e-15,-0.0,1.0,61.65436753734696,4.0967229608668276e-14,0.11469625870641562,P_B,0.05,"GARCH(1,1)-t"
2204,4,0.0018148820326678765,22.57622469750862,2.019686124676845e-06,-0.0,1.0,22.57622469750862,1.2520886992550828e-05,0.12937991910324576,P_C,0.01,"GARCH(1,1)-t"
2204,36,0.016333938294010888,70.44696122758523,0.0,-0.0,1.0,70.44696122758523,5.551115123125783e-16,0.06139363811987253,P_C,0.05,"GARCH(1,1)-t"
