Date,AAPL,AMD,AMZN,BTC-USD,ETH-USD,GOOGL,META,MSFT,NFLX,NVDA,QCOM,SPY,TSLA
2017-01-28,28.107698440551758,10.670000076293945,41.78850173950195,921.5900268554688,,41.934654235839844,131.3701629638672,59.17814254760742,14.244999885559082,2.7525675296783447,42.38609313964844,198.8139190673828,16.863332748413086
2017-01-29,28.107698440551758,10.670000076293945,41.78850173950195,919.4959716796875,,41.934654235839844,131.3701629638672,59.17814254760742,14.244999885559082,2.7525675296783447,42.38609313964844,198.8139190673828,16.863332748413086
2017-01-30,28.033937454223633,10.609999656677246,41.51900100708008,920.3820190429688,,40.882606506347656,130.17747497558594,58.593379974365234,14.121999740600586,2.709470748901367,41.89378356933594,197.58091735839844,16.708667755126953
2017-01-31,27.96940803527832,10.369999885559082,41.17399978637695,970.4030151367188,,40.70196533203125,129.5215301513672,58.16157150268555,14.071000099182129,2.6887834072113037,41.753116607666016,197.5635223388672,16.795333862304688
2017-02-01,29.67500114440918,12.0600004196167,41.61750030517578,989.0230102539062,,40.456321716308594,132.41368103027344,57.19895553588867,14.07800006866455,2.8062548637390137,41.534305572509766,197.6416473388672,16.615999221801758
2017-02-02,29.624286651611328,12.279999732971191,41.997501373291016,1011.7999877929688,,40.60618591308594,130.03834533691406,56.83009719848633,13.920000076293945,2.84171724319458,41.151405334472656,197.77194213867188,16.770000457763672
2017-02-03,29.751054763793945,12.239999771118164,40.5099983215332,1029.9100341796875,,40.6989860534668,130.17747497558594,57.28891372680664,14.024999618530273,2.8168442249298096,41.40147018432617,199.13510131835938,16.755332946777344
2017-02-04,29.751054763793945,12.239999771118164,40.5099983215332,1042.9000244140625,,40.6989860534668,130.17747497558594,57.28891372680664,14.024999618530273,2.8168442249298096,41.40147018432617,199.13510131835938,16.755332946777344
2017-02-05,29.751054763793945,12.239999771118164,40.5099983215332,1027.3399658203125,,40.6989860534668,130.17747497558594,57.28891372680664,14.024999618530273,2.8168442249298096,41.40147018432617,199.13510131835938,16.755332946777344
2017-02-06,30.02994728088379,13.630000114440918,40.38199996948242,1038.1500244140625,,40.7729377746582,131.25086975097656,57.252925872802734,14.097000122070312,2.8890013694763184,41.32331848144531,198.77915954589844,17.184667587280273
2017-02-07,30.315744400024414,13.289999961853027,40.625,1061.3499755859375,,41.150577545166016,131.03224182128906,57.06401062011719,14.399999618530273,2.933823347091675,41.62809371948242,198.78785705566406,17.165332794189453
2017-02-08,30.43330192565918,13.5600004196167,40.98550033569336,1063.0699462890625,,41.182830810546875,133.37774658203125,56.983028411865234,14.473999977111816,2.9210164546966553,41.331138610839844,199.04835510253906,17.472000122070312
2017-02-09,30.653202056884766,13.420000076293945,41.06800079345703,994.3829956054688,,41.19176483154297,133.318115234375,57.63077926635742,14.413999557495117,2.8660976886749268,41.32331848144531,200.22918701171875,17.946666717529297
2017-02-10,30.58376121520996,13.579999923706055,41.37300109863281,988.6740112304688,,41.429473876953125,133.36782836914062,57.57679748535156,14.482000350952148,2.798128366470337,42.19853973388672,201.0193634033203,17.948667526245117
2017-02-11,30.58376121520996,13.579999923706055,41.37300109863281,1004.4500122070312,,41.429473876953125,133.36782836914062,57.57679748535156,14.482000350952148,2.798128366470337,42.19853973388672,201.0193634033203,17.948667526245117
2017-02-12,30.58376121520996,13.579999923706055,41.37300109863281,999.1810302734375,,41.429473876953125,133.36782836914062,57.57679748535156,14.482000350952148,2.798128366470337,42.19853973388672,201.0193634033203,17.948667526245117
2017-02-13,30.85460090637207,13.489999771118164,41.826499938964844,990.6420288085938,,41.63343048095703,133.22866821289062,58.22454833984375,14.319999694824219,2.669081926345825,42.92530059814453,202.1134033203125,18.706666946411133
2017-02-14,31.255069732666016,13.260000228881836,41.81949996948242,1004.5499877929688,,41.686527252197266,133.02992248535156,58.44174575805664,14.081999778747559,2.6789321899414062,43.35509490966797,202.9209442138672,18.73200035095215
2017-02-15,31.36849021911621,13.300000190734863,42.1349983215332,1007.47998046875,,41.55204772949219,132.62242126464844,58.405555725097656,14.22700023651123,2.6843504905700684,44.14436340332031,203.98028564453125,18.650667190551758
2017-02-16,31.331443786621094,12.970000267028809,42.207000732421875,1027.43994140625,,41.792728424072266,133.0199737548828,58.39650344848633,14.201000213623047,2.6412529945373535,44.449127197265625,203.80661010742188,17.93000030517578
2017-02-17,31.41710662841797,13.130000114440918,42.253501892089844,1046.2099609375,,42.01007843017578,132.71188354492188,58.487003326416016,14.222000122070312,2.640760660171509,44.12092590332031,204.1278533935547,18.148666381835938
2017-02-18,31.41710662841797,13.130000114440918,42.253501892089844,1054.4200439453125,,42.01007843017578,132.71188354492188,58.487003326416016,14.222000122070312,2.640760660171509,44.12092590332031,204.1278533935547,18.148666381835938
2017-02-19,31.41710662841797,13.130000114440918,42.253501892089844,1047.8699951171875,,42.01007843017578,132.71188354492188,58.487003326416016,14.222000122070312,2.640760660171509,44.12092590332031,204.1278533935547,18.148666381835938
2017-02-20,31.41710662841797,13.130000114440918,42.253501892089844,1079.97998046875,,42.01007843017578,132.71188354492188,58.487003326416016,14.222000122070312,2.640760660171509,44.12092590332031,204.1278533935547,18.148666381835938
2017-02-21,31.643966674804688,14.0,42.821998596191406,1115.300048828125,,42.14506149291992,132.90072631835938,58.36935806274414,14.260000228881836,2.735327959060669,44.34755325317383,205.3434600830078,18.492666244506836
2017-02-22,31.738872528076172,14.279999732971191,42.78049850463867,1117.43994140625,,42.248779296875,135.28599548339844,58.25170135498047,14.38599967956543,2.731135845184326,44.62104797363281,205.16114807128906,18.233999252319336
2017-02-23,31.6046085357666,14.319999694824219,42.609500885009766,1166.719970703125,,42.23091506958008,134.53065490722656,58.487003326416016,14.277999877929688,2.4778976440429688,44.652305603027344,205.30007934570312,17.06599998474121
2017-02-24,31.634702682495117,14.119999885559082,42.262001037597656,1173.6800537109375,,42.072608947753906,134.6101531982422,58.487003326416016,14.324999809265137,2.5018160343170166,44.71482849121094,205.56056213378906,17.133333206176758
2017-02-25,31.634702682495117,14.119999885559082,42.262001037597656,1143.8399658203125,,42.072608947753906,134.6101531982422,58.487003326416016,14.324999809265137,2.5018160343170166,44.71482849121094,205.56056213378906,17.133333206176758
2017-02-26,31.634702682495117,14.119999885559082,42.262001037597656,1165.199951171875,,42.072608947753906,134.6101531982422,58.487003326416016,14.324999809265137,2.5018160343170166,44.71482849121094,205.56056213378906,17.133333206176758
2017-02-27,31.697202682495117,15.199999809265137,42.43199920654297,1179.969970703125,,42.1649169921875,135.57421875,58.134029388427734,14.340999603271484,2.5745580196380615,44.74637985229492,205.88186645507812,16.415332794189453
2017-02-28,31.711090087890625,14.460000038146973,42.25199890136719,1179.969970703125,,41.9296875,134.70956420898438,57.90776062011719,14.213000297546387,2.5023083686828613,44.549190521240234,205.32614135742188,16.666000366210938
2017-03-01,32.3592414855957,14.960000038146973,42.65399932861328,1222.5,,42.516258239746094,136.5780487060547,58.77663803100586,14.265000343322754,2.5346107482910156,44.967227935791016,208.20018005371094,16.667999267578125
2017-03-02,32.167110443115234,13.899999618530273,42.445499420166016,1251.010009765625,,42.1738395690918,135.92208862304688,57.93490982055664,13.95300006866455,2.441157102584839,44.462425231933594,206.88905334472656,16.698667526245117
2017-03-03,32.356937408447266,13.029999732971191,42.49399948120117,1274.989990234375,,42.1356315612793,136.32957458496094,58.15213394165039,13.913999557495117,2.4271013736724854,44.51763153076172,207.01927185058594,16.771333694458008
2017-03-04,32.356937408447266,13.029999732971191,42.49399948120117,1255.1500244140625,,42.1356315612793,136.32957458496094,58.15213394165039,13.913999557495117,2.4271013736724854,44.51763153076172,207.01927185058594,16.771333694458008
2017-03-05,32.356937408447266,13.029999732971191,42.49399948120117,1267.1199951171875,,42.1356315612793,136.32957458496094,58.15213394165039,13.913999557495117,2.4271013736724854,44.51763153076172,207.01927185058594,16.771333694458008
2017-03-06,32.25508499145508,13.039999961853027,42.330501556396484,1272.8299560546875,,42.045814514160156,136.5780487060547,58.170230865478516,14.194000244140625,2.408360719680786,44.52552795410156,206.40283203125,16.747333526611328
2017-03-07,32.2967529296875,13.050000190734863,42.30099868774414,1223.5400390625,,42.23835754394531,136.45877075195312,58.28790283203125,14.142999649047852,2.434746026992798,44.74637985229492,205.78627014160156,16.57266616821289
2017-03-08,32.176368713378906,13.220000267028809,42.525001525878906,1150.0,,42.36192321777344,136.87620544433594,58.8218994140625,14.031999588012695,2.430306911468506,45.56668472290039,205.40426635742188,16.45800018310547
2017-03-09,32.102294921875,13.329999923706055,42.650001525878906,1188.489990234375,,42.570343017578125,137.39303588867188,58.58657455444336,14.053000450134277,2.429813861846924,45.72444534301758,205.66476440429688,16.32666778564453
2017-03-10,32.20878219604492,13.90999984741211,42.62300109863281,1116.719970703125,,42.74751281738281,137.93966674804688,58.7675895690918,14.08899974822998,2.444115161895752,46.2529182434082,206.3854522705078,16.246000289916992
2017-03-11,32.20878219604492,13.90999984741211,42.62300109863281,1175.8299560546875,,42.74751281738281,137.93966674804688,58.7675895690918,14.08899974822998,2.444115161895752,46.2529182434082,206.3854522705078,16.246000289916992
2017-03-12,32.20878219604492,13.90999984741211,42.62300109863281,1221.3800048828125,,42.74751281738281,137.93966674804688,58.7675895690918,14.08899974822998,2.444115161895752,46.2529182434082,206.3854522705078,16.246000289916992
2017-03-13,32.22266387939453,14.279999732971191,42.72949981689453,1231.9200439453125,,42.904823303222656,138.7446746826172,58.56847381591797,14.35200023651123,2.5114331245422363,46.11094284057617,206.48960876464844,16.411333084106445
2017-03-14,32.17406463623047,14.100000381469727,42.62649917602539,1240.0,,42.9708251953125,138.46640014648438,58.29694366455078,14.319000244140625,2.5097060203552246,45.92164611816406,205.69949340820312,17.200000762939453
2017-03-15,32.514347076416016,13.979999542236328,42.64849853515625,1249.6099853515625,,43.093894958496094,138.8639373779297,58.604679107666016,14.524999618530273,2.528693675994873,46.15825653076172,207.47950744628906,17.048667907714844
2017-03-16,32.567588806152344,13.649999618530273,42.67100143432617,1187.81005859375,,43.173789978027344,139.13229370117188,58.50511169433594,14.439000129699707,2.5597622394561768,46.024173736572266,207.07142639160156,17.469999313354492
2017-03-17,32.40554428100586,13.489999771118164,42.615501403808594,1100.22998046875,,43.29139709472656,138.9832000732422,58.71330261230469,14.51099967956543,2.615489959716797,45.39316177368164,206.70770263671875,17.433332443237305
2017-03-18,32.40554428100586,13.489999771118164,42.615501403808594,973.8179931640625,,43.29139709472656,138.9832000732422,58.71330261230469,14.51099967956543,2.615489959716797,45.39316177368164,206.70770263671875,17.433332443237305
2017-03-19,32.40554428100586,13.489999771118164,42.615501403808594,1036.739990234375,,43.29139709472656,138.9832000732422,58.71330261230469,14.51099967956543,2.615489959716797,45.39316177368164,206.70770263671875,17.433332443237305
2017-03-20,32.745826721191406,14.399999618530273,42.8484992980957,1054.22998046875,,43.07007598876953,139.0825958251953,58.7675895690918,14.583000183105469,2.698834180831909,45.59825134277344,206.4810333251953,17.461332321166992
2017-03-21,32.37083435058594,13.819999694824219,42.15999984741211,1120.5400390625,,42.18824005126953,137.66134643554688,58.11594009399414,14.241999626159668,2.6115448474884033,44.80160140991211,203.8299102783203,16.711999893188477
2017-03-22,32.73656463623047,14.100000381469727,42.40299987792969,1049.1400146484375,,42.17136764526367,138.73472595214844,58.85811233520508,14.265000343322754,2.6648061275482178,44.99089050292969,204.30947875976562,17.000667572021484
2017-03-23,32.62082290649414,13.789999961853027,42.36899948120117,1038.5899658203125,,41.66767120361328,138.67510986328125,58.71330261230469,14.184000015258789,2.640641212463379,44.809486389160156,204.0914764404297,16.985332489013672
2017-03-24,32.55601119995117,13.699999809265137,42.28049850463867,937.52001953125,,41.4438591003418,139.48013305664062,58.81284713745117,14.20199966430664,2.6500117778778076,44.89624786376953,203.9432830810547,17.54400062561035
2017-03-25,32.55601119995117,13.699999809265137,42.28049850463867,972.7789916992188,,41.4438591003418,139.48013305664062,58.81284713745117,14.20199966430664,2.6500117778778076,44.89624786376953,203.9432830810547,17.54400062561035
2017-03-26,32.55601119995117,13.699999809265137,42.28049850463867,966.7249755859375,,41.4438591003418,139.48013305664062,58.81284713745117,14.20199966430664,2.6500117778778076,44.89624786376953,203.9432830810547,17.54400062561035
2017-03-27,32.611576080322266,13.699999809265137,42.340999603271484,1045.77001953125,,41.61110305786133,139.4602508544922,58.921451568603516,14.406000137329102,2.6692445278167725,44.6911506652832,203.73390197753906,18.014667510986328
2017-03-28,33.287506103515625,13.6899995803833,42.79999923706055,1047.1500244140625,,41.71630859375,140.8914337158203,59.093421936035156,14.517000198364258,2.6554365158081055,45.25907897949219,205.2165069580078,18.496667861938477
2017-03-29,33.3615608215332,13.710000038146973,43.715999603271484,1039.969970703125,,42.17483901977539,141.77597045898438,59.256324768066406,14.647000312805176,2.6468050479888916,45.24330520629883,205.40835571289062,18.492000579833984
2017-03-30,33.317588806152344,14.050000190734863,43.81700134277344,1026.4300537109375,,42.155487060546875,141.53746032714844,59.47357177734375,14.805999755859375,2.697600841522217,45.11709976196289,206.06240844726562,18.527999877929688
2017-03-31,33.25510025024414,14.550000190734863,44.32699966430664,1071.7900390625,,42.07211685180664,141.17965698242188,59.60934066772461,14.781000137329102,2.6860127449035645,45.22752380371094,205.582763671875,18.553333282470703
2017-04-01,33.25510025024414,14.550000190734863,44.32699966430664,1080.5,,42.07211685180664,141.17965698242188,59.60934066772461,14.781000137329102,2.6860127449035645,45.22752380371094,205.582763671875,18.553333282470703
2017-04-02,33.25510025024414,14.550000190734863,44.32699966430664,1102.1700439453125,,42.07211685180664,141.17965698242188,59.60934066772461,14.781000137329102,2.6860127449035645,45.22752380371094,205.582763671875,18.553333282470703
2017-04-03,33.26435470581055,14.640000343322754,44.57550048828125,1143.81005859375,,42.516258239746094,141.4082489013672,59.32875442504883,14.692000389099121,2.672450542449951,44.56496047973633,205.22523498535156,19.90133285522461
2017-04-04,33.512046813964844,14.15999984741211,45.34149932861328,1133.25,,42.30882263183594,140.86160278320312,59.49167251586914,14.550000190734863,2.485048532485962,44.70693588256836,205.3560333251953,20.246667861938477
2017-04-05,33.33843231201172,14.170000076293945,45.4640007019043,1124.780029296875,,42.127193450927734,140.9808807373047,59.33781433105469,14.362000465393066,2.466555118560791,44.54130172729492,204.7455596923828,19.666667938232422
2017-04-06,33.25510025024414,13.270000457763672,44.91400146484375,1182.6800537109375,,41.93812942504883,140.3050537109375,59.49167251586914,14.37399959564209,2.4845550060272217,44.588626861572266,205.3211212158203,19.913333892822266
2017-04-07,33.18102264404297,13.520000457763672,44.74399948120117,1176.9000244140625,,41.78925323486328,139.91744995117188,59.4464111328125,14.310999870300293,2.473952054977417,44.42300033569336,205.11184692382812,20.16933250427246
2017-04-08,33.18102264404297,13.520000457763672,44.74399948120117,1175.949951171875,,41.78925323486328,139.91744995117188,59.4464111328125,14.310999870300293,2.473952054977417,44.42300033569336,205.11184692382812,20.16933250427246
2017-04-09,33.18102264404297,13.520000457763672,44.74399948120117,1187.8699951171875,,41.78925323486328,139.91744995117188,59.4464111328125,14.310999870300293,2.473952054977417,44.42300033569336,205.11184692382812,20.16933250427246
2017-04-10,33.141666412353516,13.100000381469727,45.35200119018555,1187.1300048828125,,41.76940155029297,140.1758575439453,59.310646057128906,14.385000228881836,2.410827398300171,44.580745697021484,205.23391723632812,20.826000213623047
2017-04-11,32.78519058227539,13.100000381469727,45.11800003051758,1205.010009765625,,41.67908477783203,139.06271362304688,59.26540756225586,14.4350004196167,2.41945743560791,43.65788650512695,204.98973083496094,20.58066749572754
2017-04-12,32.82453155517578,12.760000228881836,44.811500549316406,1200.3699951171875,,41.75749206542969,138.7248077392578,59.03914260864258,14.383000373840332,2.399484157562256,42.111915588378906,204.0914764404297,19.78933334350586
2017-04-13,32.65092849731445,12.3100004196167,44.23350143432617,1169.280029296875,,41.69397735595703,138.53598022460938,58.78569793701172,14.291999816894531,2.3546059131622314,41.638668060302734,202.76593017578125,20.266666412353516
2017-04-14,32.65092849731445,12.3100004196167,44.23350143432617,1167.5400390625,,41.69397735595703,138.53598022460938,58.78569793701172,14.291999816894531,2.3546059131622314,41.638668060302734,202.76593017578125,20.266666412353516
2017-04-15,32.65092849731445,12.3100004196167,44.23350143432617,1172.52001953125,,41.69397735595703,138.53598022460938,58.78569793701172,14.291999816894531,2.3546059131622314,41.638668060302734,202.76593017578125,20.266666412353516
2017-04-16,32.65092849731445,12.3100004196167,44.23350143432617,1182.93994140625,,41.69397735595703,138.53598022460938,58.78569793701172,14.291999816894531,2.3546059131622314,41.638668060302734,202.76593017578125,20.266666412353516
2017-04-17,32.83147048950195,12.789999961853027,45.0994987487793,1193.9100341796875,,42.43586730957031,140.55352783203125,59.26540756225586,14.725000381469727,2.4468281269073486,41.71754837036133,204.56243896484375,20.09600067138672
2017-04-18,32.68564224243164,12.949999809265137,45.18899917602539,1211.6700439453125,,42.379295349121094,140.09634399414062,59.18393325805664,14.336000442504883,2.448307991027832,41.54401779174805,203.9519805908203,20.016666412353516
2017-04-19,32.565269470214844,12.84000015258789,44.959999084472656,1210.2900390625,,42.50434875488281,141.39833068847656,58.867156982421875,13.97599983215332,2.4579241275787354,41.49668502807617,203.57701110839844,20.368000030517578
2017-04-20,32.972686767578125,13.109999656677246,45.10300064086914,1229.0799560546875,,42.68151092529297,142.91896057128906,59.28350067138672,14.118000030517578,2.4968841075897217,41.5361328125,205.23391723632812,20.167333602905273
2017-04-21,32.933326721191406,13.0,44.92649841308594,1222.050048828125,,42.62543487548828,142.7996826171875,60.09809112548828,14.286999702453613,2.5072410106658936,41.4099235534668,204.57986450195312,20.373332977294922
2017-04-22,32.933326721191406,13.0,44.92649841308594,1231.7099609375,,42.62543487548828,142.7996826171875,60.09809112548828,14.286999702453613,2.5072410106658936,41.4099235534668,204.57986450195312,20.373332977294922
2017-04-23,32.933326721191406,13.0,44.92649841308594,1207.2099609375,,42.62543487548828,142.7996826171875,60.09809112548828,14.286999702453613,2.5072410106658936,41.4099235534668,204.57986450195312,20.373332977294922
2017-04-24,33.25046920776367,13.130000114440918,45.37049865722656,1250.1500244140625,,43.616943359375,144.5787353515625,61.12082290649414,14.383000373840332,2.5385563373565674,41.654441833496094,206.8298797607422,20.53533363342285
2017-04-25,33.45648956298828,13.489999771118164,45.38100051879883,1265.489990234375,,44.10873031616211,145.5924530029297,61.473812103271484,15.215999603271484,2.5826945304870605,41.8043098449707,208.0332794189453,20.91933250427246
2017-04-26,33.25971984863281,13.40999984741211,45.464500427246094,1281.0799560546875,,44.12361526489258,145.6620330810547,61.39236831665039,15.017000198364258,2.564940929412842,41.83586120605469,207.90248107910156,20.67799949645996
2017-04-27,33.28518295288086,13.619999885559082,45.91899871826172,1317.72998046875,,44.23774719238281,146.79505920410156,61.79060363769531,15.307999610900879,2.604887008666992,41.96993637084961,208.076904296875,20.575332641601562
2017-04-28,33.252784729003906,13.300000190734863,46.2495002746582,1316.47998046875,,45.87935256958008,149.3294219970703,61.96256637573242,15.220000267028809,2.571845531463623,42.38798522949219,207.62344360351562,20.937999725341797
2017-04-29,33.252784729003906,13.300000190734863,46.2495002746582,1321.7900390625,,45.87935256958008,149.3294219970703,61.96256637573242,15.220000267028809,2.571845531463623,42.38798522949219,207.62344360351562,20.937999725341797
2017-04-30,33.252784729003906,13.300000190734863,46.2495002746582,1347.8900146484375,,45.87935256958008,149.3294219970703,61.96256637573242,15.220000267028809,2.571845531463623,42.38798522949219,207.62344360351562,20.937999725341797
2017-05-01,33.9310417175293,13.619999885559082,47.4114990234375,1421.5999755859375,,46.29123306274414,151.52590942382812,62.822425842285156,15.53499984741211,2.629544258117676,42.277565002441406,208.14666748046875,21.52199935913086
2017-05-02,34.14631271362305,10.319999694824219,47.34700012207031,1452.8199462890625,,46.50313186645508,151.84393310546875,62.72285079956055,15.645000457763672,2.551625967025757,42.033050537109375,208.2251739501953,21.25933265686035
2017-05-03,34.042144775390625,10.390000343322754,47.05149841308594,1490.0899658203125,,47.06687545776367,150.86993408203125,62.523719787597656,15.559000015258789,2.5706121921539307,42.97955322265625,207.9722137451172,20.73466682434082
2017-05-04,33.91946029663086,10.100000381469727,46.87649917602539,1537.6700439453125,,47.378028869628906,149.92576599121094,62.27935028076172,15.725000381469727,2.560748338699341,43.31083297729492,208.21646118164062,19.69733238220215
2017-05-05,34.48196792602539,10.1899995803833,46.70750045776367,1555.449951171875,,47.15768814086914,149.31948852539062,62.451316833496094,15.65999984741211,2.560995101928711,43.32661437988281,209.03614807128906,20.55666732788086
2017-05-06,34.48196792602539,10.1899995803833,46.70750045776367,1578.800048828125,,47.15768814086914,149.31948852539062,62.451316833496094,15.65999984741211,2.560995101928711,43.32661437988281,209.03614807128906,20.55666732788086
2017-05-07,34.48196792602539,10.1899995803833,46.70750045776367,1596.7099609375,,47.15768814086914,149.31948852539062,62.451316833496094,15.65999984741211,2.560995101928711,43.32661437988281,209.03614807128906,20.55666732788086
2017-05-08,35.41946792602539,10.039999961853027,47.45199966430664,1723.3499755859375,,47.57503890991211,150.13446044921875,62.397003173828125,15.637999534606934,2.53411865234375,43.082096099853516,209.00128173828125,20.479333877563477
2017-05-09,35.64632797241211,10.180000305175781,47.64099884033203,1755.3599853515625,,47.47677993774414,149.55801391601562,62.48749923706055,15.746000289916992,2.5383100509643555,43.50012969970703,208.80941772460938,21.417333602905273
2017-05-10,35.47734832763672,10.789999961853027,47.4474983215332,1787.1300048828125,,47.38397979736328,149.3691864013672,62.73188781738281,16.027999877929688,2.9907867908477783,43.64211654663086,209.1844482421875,21.681333541870117
2017-05-11,35.7841682434082,11.069999694824219,47.38100051879883,1848.5699462890625,,47.43608856201172,149.12071228027344,61.96256637573242,15.854000091552734,3.119255304336548,43.129425048828125,208.75714111328125,21.540000915527344
2017-05-12,36.28391647338867,11.260000228881836,48.067501068115234,1724.239990234375,,47.398868560791016,149.40895080566406,61.8901481628418,16.08099937438965,3.1535303592681885,43.634220123291016,208.4082794189453,21.65399932861328
2017-05-13,36.28391647338867,11.260000228881836,48.067501068115234,1804.9100341796875,,47.398868560791016,149.40895080566406,61.8901481628418,16.08099937438965,3.1535303592681885,43.634220123291016,208.4082794189453,21.65399932861328
2017-05-14,36.28391647338867,11.260000228881836,48.067501068115234,1808.9100341796875,,47.398868560791016,149.40895080566406,61.8901481628418,16.08099937438965,3.1535303592681885,43.634220123291016,208.4082794189453,21.65399932861328
